S/No;C_1_Temps[s];C_1_Force[kN];C_1_Déform1[mm];C_1_Valeur de consigne[];C_1_Virtual Channel LX[];C_1_Virtual Channel LE[];C_1_Cycles[];C_1_Valeur de commande[%];C_1_Déplacement[mm]
3631.0;36.3100569600001;2.25998377799988;0.96780002117157;3.15197467803955;200.0;100.0;0.0;3.59457693994045;3.1506941318512
3641.0;36.4100812799998;2.26413130760193;0.970200002193451;3.16031002998352;200.0;100.0;0.0;6.56532645225525;3.15852189064026
3651.0;36.5101055999994;2.26407814025879;0.972699999809265;3.16864538192749;200.0;100.0;0.0;9.83539372682571;3.16669178009033
3661.0;36.6100070399998;2.26439738273621;0.975399971008301;3.17697048187256;200.0;100.0;0.0;10.586678981781;3.17508935928345
3671.0;36.7100313599994;2.2649290561676;0.977800011634827;3.18530583381653;200.0;100.0;0.0;11.3955423235893;3.18356823921204
3681.0;36.81005568;2.2624032497406;0.980199992656708;3.1936411857605;200.0;100.0;0.0;10.0933469831944;3.19214487075806
3691.0;36.9100799999997;2.26322746276855;0.982200026512146;3.20197653770447;200.0;100.0;0.0;7.34035447239876;3.20054244995117
3701.0;37.0101043200002;2.26296162605286;0.984600007534027;3.21031188964844;200.0;100.0;0.0;5.4445993155241;3.20894002914429
3711.0;37.1100057599997;2.26341366767883;0.986999988555908;3.21863698959351;200.0;100.0;0.0;4.01884242892265;3.21715879440308
3721.0;37.2100300800003;2.26498222351074;0.989199995994568;3.22697234153748;200.0;100.0;0.0;7.2235994040966;3.22513318061829
3731.0;37.3100543999999;2.26375913619995;0.99210000038147;3.23530769348145;200.0;100.0;0.0;9.48315784335136;3.23340058326721
3741.0;37.4100787199995;2.26352000236511;0.994499981403351;3.24364304542542;200.0;100.0;0.0;10.4890793561935;3.24176573753357
3751.0;37.5101030400001;2.2659924030304;0.997300028800964;3.25197815895081;200.0;100.0;0.0;11.2342767417431;3.25019574165344
3761.0;37.6100044799996;2.26636481285095;0.999300003051758;3.26030325889587;200.0;100.0;0.0;10.3677205741405;3.25875616073608
3771.0;37.7100288000001;2.26596593856812;1.00139999389648;3.26863861083984;200.0;100.0;0.0;8.17699581384659;3.2671537399292
3781.0;37.8100531199998;2.26285529136658;1.00370001792908;3.27697396278381;200.0;100.0;0.0;6.33533075451851;3.27555131912231
3791.0;37.9100774399994;2.26601910591125;1.005499958992;3.28530931472778;200.0;100.0;0.0;4.67642098665237;3.28383493423462
3801.0;38.01010176;2.26617860794067;1.00769996643066;3.29364466667175;200.0;100.0;0.0;7.81477615237236;3.29174447059631
3811.0;38.1100031999995;2.26567339897156;1.01010000705719;3.30196976661682;200.0;100.0;0.0;10.5396673083305;3.29994654655457
3821.0;38.21002752;2.26461005210876;1.01230001449585;3.31030511856079;200.0;100.0;0.0;11.0907286405563;3.30840945243835
3831.0;38.3100518399997;2.26583290100098;1.01460003852844;3.31864047050476;200.0;100.0;0.0;12.2596561908722;3.31682324409485
3841.0;38.4100761600002;2.26487588882446;1.01660001277924;3.32697582244873;200.0;100.0;0.0;11.0167540609837;3.32541608810425
3851.0;38.5101004799999;2.26471638679504;1.01859998703003;3.3353111743927;200.0;100.0;0.0;8.55774059891701;3.33378124237061
3861.0;38.6100019200003;2.26716232299805;1.02049994468689;3.34363627433777;200.0;100.0;0.0;6.49970918893814;3.34221124649048
3871.0;38.7100262399999;2.26559376716614;1.02230000495911;3.35197162628174;200.0;100.0;0.0;4.99959327280521;3.35033226013184
3881.0;38.8100505599996;2.2685182094574;1.02450001239777;3.36030697822571;200.0;100.0;0.0;8.95945504307747;3.358323097229
3891.0;38.9100748800001;2.26508855819702;1.02660000324249;3.36864233016968;200.0;100.0;0.0;10.2183319628239;3.3667368888855
3901.0;39.0100991999998;2.26801300048828;1.02890002727509;3.37697768211365;200.0;100.0;0.0;12.189669162035;3.37506937980652
3911.0;39.1100006400002;2.26508855819702;1.03090000152588;3.38530278205872;200.0;100.0;0.0;12.1753215789795;3.38354825973511
3921.0;39.2100249599998;2.26742815971375;1.03299999237061;3.39363789558411;200.0;100.0;0.0;10.5214260518551;3.39217376708984
3931.0;39.3100492799995;2.26668381690979;1.03489995002747;3.40197324752808;200.0;100.0;0.0;9.04066264629364;3.40062022209167
3941.0;39.4100736;2.26498222351074;1.03629994392395;3.41030859947205;200.0;100.0;0.0;6.72406405210495;3.40905022621155
3951.0;39.5100979199997;2.26487588882446;1.03849995136261;3.41864395141602;200.0;100.0;0.0;3.76842133700848;3.41746425628662
3961.0;39.6101222400002;2.26461005210876;1.04019999504089;3.42697930335999;200.0;100.0;0.0;5.97285181283951;3.42529225349426
3971.0;39.7100236799997;2.2646632194519;1.04250001907349;3.43530440330505;200.0;100.0;0.0;9.36306044459343;3.43339681625366
3981.0;39.8100480000003;2.26785349845886;1.04460000991821;3.44363975524902;200.0;100.0;0.0;10.6276519596577;3.4417781829834
3991.0;39.9100723199999;2.26793336868286;1.04670000076294;3.45197510719299;200.0;100.0;0.0;11.4509493112564;3.45025706291199
4001.0;40.0100966399996;2.26740169525146;1.0485999584198;3.46031045913696;200.0;100.0;0.0;10.2507933974266;3.45880126953125
4011.0;40.1101209600001;2.26766753196716;1.05030000209808;3.46864581108093;200.0;100.0;0.0;8.03144425153732;3.46726393699646
4021.0;40.2100223999996;2.26753449440002;1.05200004577637;3.476970911026;200.0;100.0;0.0;5.63822723925114;3.4756453037262
4031.0;40.3100467200002;2.26780033111572;1.05379998683929;3.48530626296997;200.0;100.0;0.0;4.12374399602413;3.48388004302979
4041.0;40.4100710399998;2.26865124702454;1.05540001392365;3.49364161491394;200.0;100.0;0.0;6.83695077896118;3.4917893409729
4051.0;40.5100953599995;2.26849174499512;1.05750000476837;3.50197696685791;200.0;100.0;0.0;9.53374207019806;3.50005674362183
4061.0;40.61011968;2.26588606834412;1.05939996242523;3.51031231880188;200.0;100.0;0.0;10.4315653443336;3.50845456123352
4071.0;40.7100211199995;2.26660394668579;1.06149995326996;3.51863741874695;200.0;100.0;0.0;11.1954122781754;3.51685214042664
4081.0;40.8100454400001;2.26835870742798;1.06330001354218;3.52697253227234;200.0;100.0;0.0;10.3972241282463;3.5254123210907
4091.0;40.9100697599997;2.26615190505981;1.06480002403259;3.53530788421631;200.0;100.0;0.0;8.72313603758812;3.53379368782043
4101.0;41.0100940800003;2.26625847816467;1.06659996509552;3.54364323616028;200.0;100.0;0.0;6.24155774712563;3.54215884208679
4111.0;41.1101183999999;2.26679015159607;1.0683000087738;3.55197858810425;200.0;100.0;0.0;5.07404990494251;3.5504424571991
4121.0;41.2100198399994;2.26628494262695;1.07000005245209;3.56030368804932;200.0;100.0;0.0;9.27512943744659;3.5582377910614
4131.0;41.31004416;2.26843857765198;1.07200002670288;3.56863903999329;200.0;100.0;0.0;12.2640497982502;3.56640768051147
4141.0;41.4100684799996;2.2674548625946;1.07400000095367;3.57697439193726;200.0;100.0;0.0;12.9316568374634;3.57490277290344
4151.0;41.5100928000002;2.26676344871521;1.07570004463196;3.58530974388123;200.0;100.0;0.0;13.2209107279778;3.58338189125061
4161.0;41.6101171199998;2.26628494262695;1.07720005512238;3.5936450958252;200.0;100.0;0.0;11.3426849246025;3.5920398235321
4171.0;41.7100185600002;2.26846504211426;1.07850003242493;3.60197019577026;200.0;100.0;0.0;8.71864631772041;3.6003885269165
4181.0;41.8100428799999;2.26679015159607;1.08010005950928;3.61030554771423;200.0;100.0;0.0;7.60283917188644;3.60896515846252
4191.0;41.9100671999995;2.26750802993774;1.08169996738434;3.6186408996582;200.0;100.0;0.0;6.15312904119492;3.61720013618469
4201.0;42.0100915200001;2.26633810997009;1.08329999446869;3.62697625160217;200.0;100.0;0.0;7.28010162711143;3.62532091140747
4211.0;42.1101158399997;2.26702928543091;1.08490002155304;3.63531160354614;200.0;100.0;0.0;10.3437945246696;3.63349080085754
4221.0;42.2100172800001;2.26684331893921;1.08700001239777;3.64363670349121;200.0;100.0;0.0;10.5203032493591;3.64196968078613
4231.0;42.3100415999997;2.26673698425293;1.08879995346069;3.65197205543518;200.0;100.0;0.0;11.2886905670166;3.65033483505249
4241.0;42.4100659199994;2.26897025108337;1.09039998054504;3.66030740737915;200.0;100.0;0.0;10.5354756116867;3.65891146659851
4251.0;42.51009024;2.26915645599365;1.09189999103546;3.66864252090454;200.0;100.0;0.0;9.24711301922798;3.66729283332825
4261.0;42.6101145599996;2.26873087882996;1.09309995174408;3.67697787284851;200.0;100.0;0.0;6.86060637235641;3.6757390499115
4271.0;42.710016;2.26881074905396;1.09479999542236;3.68530297279358;200.0;100.0;0.0;3.90383042395115;3.6840717792511
4281.0;42.8100403199996;2.26663064956665;1.09609997272491;3.69363832473755;200.0;100.0;0.0;5.96543848514557;3.69191598892212
4291.0;42.9100646400002;2.26463651657104;1.0978000164032;3.70197367668152;200.0;100.0;0.0;8.4780715405941;3.70013451576233
4301.0;43.0100889599998;2.26663064956665;1.09949994087219;3.71030902862549;200.0;100.0;0.0;10.4815877974033;3.70845079421997
4311.0;43.1101132799995;2.26684331893921;1.10130000114441;3.71864438056946;200.0;100.0;0.0;10.8508735895157;3.71691346168518
4321.0;43.2100147199999;2.26857137680054;1.10280001163483;3.72696948051453;200.0;100.0;0.0;10.4727037250996;3.72545742988586
4331.0;43.3100390399995;2.26982092857361;1.10430002212524;3.7353048324585;200.0;100.0;0.0;8.02174136042595;3.73388767242432
4341.0;43.4100633600001;2.26971459388733;1.10539996623993;3.74364018440247;200.0;100.0;0.0;5.80374374985695;3.74226903915405
4351.0;43.5100876799997;2.26841187477112;1.10730004310608;3.75197553634644;200.0;100.0;0.0;4.1081540286541;3.75053644180298
4361.0;43.6101119999994;2.26718902587891;1.10870003700256;3.76031088829041;200.0;100.0;0.0;7.28016346693039;3.75844573974609
4371.0;43.7100134399998;2.26867771148682;1.11059999465942;3.76863598823547;200.0;100.0;0.0;9.02701020240784;3.7667293548584
4381.0;43.8100377599994;2.26960825920105;1.11259996891022;3.77697134017944;200.0;100.0;0.0;10.4894258081913;3.77509450912476
4391.0;43.91006208;2.26838541030884;1.1139999628067;3.78530669212341;200.0;100.0;0.0;11.1855775117874;3.78352451324463
4401.0;44.0100863999996;2.26476955413818;1.11600005626678;3.79364204406738;200.0;100.0;0.0;10.6352671980858;3.79205250740051
4411.0;44.1101107200002;2.27181506156921;1.11699998378754;3.80197715759277;200.0;100.0;0.0;8.82604792714119;3.80043363571167
4421.0;44.2100121599997;2.26934242248535;1.11870002746582;3.81030225753784;200.0;100.0;0.0;6.59049227833748;3.80876612663269
4431.0;44.3100364800002;2.26785349845886;1.12039995193481;3.81863760948181;200.0;100.0;0.0;5.03128841519356;3.81713128089905
4441.0;44.4100607999999;2.26881074905396;1.12189996242523;3.82697296142578;200.0;100.0;0.0;8.783058822155;3.82492661476135
4451.0;44.5100851199995;2.27072501182556;1.12349998950958;3.83530831336975;200.0;100.0;0.0;11.1333549022675;3.83322668075562
4461.0;44.6101094400001;2.26894354820251;1.12569999694824;3.84364366531372;200.0;100.0;0.0;11.883519589901;3.84165692329407
4471.0;44.7100108799996;2.26910328865051;1.12709999084473;3.85196876525879;200.0;100.0;0.0;12.269676476717;3.85015201568604
4481.0;44.8100352000001;2.26881074905396;1.12960004806519;3.86030411720276;200.0;100.0;0.0;11.2872004508972;3.85874485969543
4491.0;44.9100595199998;2.27218723297119;1.13069999217987;3.86863946914673;200.0;100.0;0.0;9.26205590367317;3.86719131469727
4501.0;45.0100838399994;2.27083134651184;1.13269996643066;3.8769748210907;200.0;100.0;0.0;6.52878805994987;3.87565398216248
4511.0;45.11010816;2.27146935462952;1.13429999351501;3.88531017303467;200.0;100.0;0.0;4.58676628768444;3.88397026062012
4521.0;45.2100095999995;2.26920962333679;1.13619995117188;3.89363527297974;200.0;100.0;0.0;7.56122320890427;3.89181447029114
4531.0;45.31003392;2.27032613754272;1.13810002803802;3.90197062492371;200.0;100.0;0.0;9.78119745850563;3.90008187294006
4541.0;45.4100582399997;2.27040600776672;1.14020001888275;3.91030597686768;200.0;100.0;0.0;11.2995810806751;3.90844702720642
4551.0;45.5100825600002;2.27154922485352;1.14230000972748;3.91864132881165;200.0;100.0;0.0;11.5297257900238;3.91687726974487
4561.0;45.6101068799999;2.27115035057068;1.14400005340576;3.92697668075562;200.0;100.0;0.0;10.5273649096489;3.92547011375427
4571.0;45.7100083200003;2.26990079879761;1.14579999446869;3.93530178070068;200.0;100.0;0.0;9.14824530482292;3.93386769294739
4581.0;45.8100326399999;2.27088451385498;1.14750003814697;3.94363689422607;200.0;100.0;0.0;6.80868923664093;3.94234657287598
4591.0;45.9100569599996;2.26780033111572;1.14919996261597;3.95197224617004;200.0;100.0;0.0;3.93051989376545;3.95077681541443
4601.0;46.0100812800001;2.27439403533936;1.15079998970032;3.96030759811401;200.0;100.0;0.0;5.67064993083477;3.95866990089417
4611.0;46.1101055999998;2.27394199371338;1.15289998054504;3.96864295005798;200.0;100.0;0.0;8.71381461620331;3.96677446365356
4621.0;46.2100070400002;2.26950192451477;1.15499997138977;3.97696805000305;200.0;100.0;0.0;9.99747663736343;3.97513961791992
4631.0;46.3100313599998;2.26934242248535;1.15729999542236;3.98530340194702;200.0;100.0;0.0;11.0677234828472;3.98355340957642
4641.0;46.4100556799995;2.2741813659668;1.15890002250671;3.99363875389099;200.0;100.0;0.0;10.3456020355225;3.9920973777771
4651.0;46.51008;2.27154922485352;1.16069996356964;4.00197410583496;200.0;100.0;0.0;8.0100379884243;4.00057649612427
4661.0;46.6101043199997;2.27242660522461;1.16229999065399;4.01030921936035;200.0;100.0;0.0;5.82939609885216;4.00894165039063
4671.0;46.7100057600001;2.27463340759277;1.16410005092621;4.01863431930542;200.0;100.0;0.0;4.09184210002422;4.01722526550293
4681.0;46.8100300799997;2.26960825920105;1.1657999753952;4.02696990966797;200.0;100.0;0.0;7.21619799733162;4.02513456344604
4691.0;46.9100544000003;2.27192139625549;1.16799998283386;4.03530502319336;200.0;100.0;0.0;8.91068428754807;4.03341817855835
4701.0;47.0100787199999;2.27184176445007;1.17019999027252;4.04364061355591;200.0;100.0;0.0;10.5750449001789;4.04175090789795
4711.0;47.1101030399996;2.27452707290649;1.17219996452332;4.0519757270813;200.0;100.0;0.0;11.2311169505119;4.05018091201782
4721.0;47.21000448;2.27029967308044;1.1742000579834;4.06030082702637;200.0;100.0;0.0;10.520825535059;4.05872488021851
4731.0;47.3100287999996;2.27027297019959;1.17579996585846;4.06863641738892;200.0;100.0;0.0;8.59293416142464;4.067138671875
4741.0;47.4100531200002;2.2734899520874;1.17770004272461;4.07697153091431;200.0;100.0;0.0;6.37462958693504;4.07552003860474
4751.0;47.5100774399998;2.27263927459717;1.1797000169754;4.08530712127686;200.0;100.0;0.0;4.19749170541763;4.08383655548096
4761.0;47.6101017599995;2.27003383636475;1.1813999414444;4.09364223480225;200.0;100.0;0.0;6.64940625429153;4.09181070327759
4771.0;47.7100031999998;2.27059197425842;1.18359994888306;4.10196733474731;200.0;100.0;0.0;10.7444278895855;4.09989929199219
4781.0;47.8100275199995;2.27216076850891;1.18570005893707;4.11030292510986;200.0;100.0;0.0;12.0872437953949;4.10831308364868
4791.0;47.9100518400001;2.27109718322754;1.18799996376038;4.11863803863525;200.0;100.0;0.0;12.0700821280479;4.11680841445923
4801.0;48.0100761599997;2.27314448356628;1.1900999546051;4.1269736289978;200.0;100.0;0.0;12.0958060026169;4.12525463104248
4811.0;48.1101004800003;2.27375602722168;1.19190001487732;4.13530874252319;200.0;100.0;0.0;9.30335596203804;4.13373374938965
4821.0;48.2100019199997;2.27266597747803;1.19379997253418;4.14363384246826;200.0;100.0;0.0;7.22957924008369;4.14203357696533
4831.0;48.3100262399994;2.27107071876526;1.19609999656677;4.15196895599365;200.0;100.0;0.0;6.2396552413702;4.15044736862183
4841.0;48.4100505599999;2.27327728271484;1.1981999874115;4.1603045463562;200.0;100.0;0.0;9.44192931056023;4.15827560424805
4851.0;48.5100748799996;2.27255940437317;1.20070004463196;4.16863965988159;200.0;100.0;0.0;10.7264935970306;4.16673803329468
4861.0;48.6100992000002;2.27149605751038;1.20309996604919;4.17697525024414;200.0;100.0;0.0;11.4780873060226;4.17515230178833
4871.0;48.7100006399996;2.27144289016724;1.20539999008179;4.18530035018921;200.0;100.0;0.0;11.8215404450893;4.18361473083496
4881.0;48.8100249600002;2.26987433433533;1.20749998092651;4.1936354637146;200.0;100.0;0.0;10.6538824737072;4.19220781326294
4891.0;48.9100492799998;2.26870441436768;1.20969998836517;4.20197105407715;200.0;100.0;0.0;9.92127805948257;4.20063781738281
4901.0;49.0100735999995;2.27388882637024;1.21150004863739;4.21030616760254;200.0;100.0;0.0;7.43924975395203;4.20908403396606
4911.0;49.11009792;2.27415466308594;1.21340000629425;4.21864175796509;200.0;100.0;0.0;3.90613079071045;4.21743297576904
4921.0;49.2101222399997;2.26915645599365;1.21560001373291;4.22697687149048;200.0;100.0;0.0;5.27939982712269;4.22535848617554
4931.0;49.3100236800001;2.27091121673584;1.21770000457764;4.23530197143555;200.0;100.0;0.0;8.86608883738518;4.23341464996338
4941.0;49.4100479999997;2.27247977256775;1.22019994258881;4.2436375617981;200.0;100.0;0.0;10.1219736039639;4.24181222915649
4951.0;49.5100723200003;2.27115035057068;1.22230005264282;4.25197267532349;200.0;100.0;0.0;11.0350623726845;4.25024223327637
4961.0;49.6100966399999;2.27165555953979;1.22430002689362;4.26030826568604;200.0;100.0;0.0;10.2338321506977;4.25876998901367
4971.0;49.7101209599996;2.27189493179321;1.22619998455048;4.26864337921143;200.0;100.0;0.0;8.1716887652874;4.26721668243408
4981.0;49.8100224;2.26968812942505;1.22780001163483;4.27696847915649;200.0;100.0;0.0;5.97770176827908;4.27564668655396
4991.0;49.9100467199996;2.2713098526001;1.22979998588562;4.28530359268188;200.0;100.0;0.0;4.27934378385544;4.28384876251221
5001.0;50.0100710400002;2.27202773094177;1.2315000295639;4.29363918304443;200.0;100.0;0.0;6.83895349502563;4.29179096221924
5011.0;50.1100953599998;2.2713098526001;1.23360002040863;4.30197429656982;200.0;100.0;0.0;9.08151045441628;4.30007457733154
5021.0;50.2101196799995;2.2711238861084;1.23570001125336;4.31030988693237;200.0;100.0;0.0;10.6406822800636;4.30840682983398
5031.0;50.3100211199999;2.27232027053833;1.23759996891022;4.31863498687744;200.0;100.0;0.0;11.4386089146137;4.31682109832764
5041.0;50.4100454399995;2.27197456359863;1.23950004577637;4.32697010040283;200.0;100.0;0.0;10.7921488583088;4.32536506652832
5051.0;50.5100697600001;2.27080488204956;1.24090003967285;4.33530569076538;200.0;100.0;0.0;9.1400146484375;4.33373022079468
5061.0;50.6100940799997;2.26920962333679;1.24269998073578;4.34364080429077;200.0;100.0;0.0;7.06184059381485;4.34211111068726
5071.0;50.7101184000003;2.27197456359863;1.24460005760193;4.35197639465332;200.0;100.0;0.0;5.28995208442211;4.35029745101929
5081.0;50.8100198399998;2.27096438407898;1.24619996547699;4.36030149459839;200.0;100.0;0.0;9.18507054448128;4.35823917388916
5091.0;50.9100441599994;2.27282547950745;1.24880003929138;4.36863660812378;200.0;100.0;0.0;10.932607203722;4.36657190322876
5101.0;51.01006848;2.27282547950745;1.25069999694824;4.37697219848633;200.0;100.0;0.0;12.9741191864014;4.37493658065796
5111.0;51.1100927999996;2.26830554008484;1.2529000043869;4.38530731201172;200.0;100.0;0.0;13.4510010480881;4.38343191146851
5121.0;51.2101171200002;2.27314448356628;1.25469994544983;4.39364290237427;200.0;100.0;0.0;12.0674408972263;4.39199256896973
5131.0;51.3100185599997;2.2736496925354;1.25629997253418;4.40196800231934;200.0;100.0;0.0;9.72078815102577;4.40048742294312
5141.0;51.4100428800002;2.27234673500061;1.25839996337891;4.41030311584473;200.0;100.0;0.0;7.02305287122726;4.40901565551758
5151.0;51.5100671999999;2.2713098526001;1.26040005683899;4.41863822937012;200.0;100.0;0.0;5.09457550942898;4.41739654541016
5161.0;51.6100915199995;2.27261257171631;1.26230001449585;4.42697381973267;200.0;100.0;0.0;5.26019781827927;4.425452709198
5171.0;51.7101158400001;2.27293181419373;1.26460003852844;4.43530893325806;200.0;100.0;0.0;7.36307203769684;4.43370389938354
5181.0;51.8100172799996;2.27239990234375;1.26689994335175;4.44363403320313;200.0;100.0;0.0;9.80615988373756;4.4419059753418
5191.0;51.9100416000001;2.2706983089447;1.26919996738434;4.45196962356567;200.0;100.0;0.0;11.0567294061184;4.45027112960815
5201.0;52.0100659199998;2.27258610725403;1.27129995822906;4.46030473709106;200.0;100.0;0.0;10.6076166033745;4.45881509780884
5211.0;52.1100902399994;2.27239990234375;1.27349996566772;4.46864032745361;200.0;100.0;0.0;9.35872867703438;4.46719646453857
5221.0;52.21011456;2.27335715293884;1.27550005912781;4.476975440979;200.0;100.0;0.0;7.18130767345428;4.47564268112183
5231.0;52.3100159999995;2.27109718322754;1.2775000333786;4.48530054092407;200.0;100.0;0.0;4.42828498780727;4.48400783538818
5241.0;52.41004032;2.27101755142212;1.27980005741119;4.49363613128662;200.0;100.0;0.0;5.93757256865501;4.49190092086792
5251.0;52.5100646399997;2.27168202400208;1.28190004825592;4.50197124481201;200.0;100.0;0.0;8.79066735506058;4.50005435943604
5261.0;52.6100889600002;2.27173542976379;1.28460001945496;4.51030683517456;200.0;100.0;0.0;10.0412525236607;4.50845193862915
5271.0;52.7101132799999;2.2707781791687;1.28690004348755;4.51864194869995;200.0;100.0;0.0;11.0263623297215;4.5168662071228
5281.0;52.8100147200003;2.26857137680054;1.28919994831085;4.52696704864502;200.0;100.0;0.0;10.5857230722904;4.52542638778687
5291.0;52.9100390399999;2.26995396614075;1.291100025177;4.53530263900757;200.0;100.0;0.0;8.22717100381851;4.53384017944336
5301.0;53.0100633599995;2.2735698223114;1.29299998283386;4.54363775253296;200.0;100.0;0.0;6.1797671020031;4.54225397109985
5311.0;53.1100876800001;2.27229356765747;1.29530000686646;4.55197286605835;200.0;100.0;0.0;4.28716391324997;4.55052137374878
5321.0;53.2101119999998;2.27266597747803;1.29779994487762;4.5603084564209;200.0;100.0;0.0;6.99594467878342;4.55844688415527
5331.0;53.3100134400001;2.27293181419373;1.30019998550415;4.56863355636597;200.0;100.0;0.0;9.21682268381119;4.5667142868042
5341.0;53.4100377599998;2.270432472229;1.30260002613068;4.57696866989136;200.0;100.0;0.0;10.2363422513008;4.57507944107056
5351.0;53.5100620799994;2.27274560928345;1.30509996414185;4.58530426025391;200.0;100.0;0.0;11.5654468536377;4.58347702026367
5361.0;53.6100864;2.27261257171631;1.30739998817444;4.5936393737793;200.0;100.0;0.0;10.6940276920795;4.59205389022827
5371.0;53.7101107199996;2.27282547950745;1.30949997901917;4.60197496414185;200.0;100.0;0.0;9.25184935331345;4.60045146942139
5381.0;53.81001216;2.27362298965454;1.31120002269745;4.61030006408691;200.0;100.0;0.0;7.17345997691154;4.60888147354126
5391.0;53.9100364799997;2.27093768119812;1.31369996070862;4.6186351776123;200.0;100.0;0.0;4.34387475252151;4.61724662780762
5401.0;54.0100608000002;2.27205443382263;1.31550002098084;4.62697076797485;200.0;100.0;0.0;6.56861588358879;4.62515592575073
5411.0;54.1100851199999;2.27295827865601;1.31809997558594;4.63530588150024;200.0;100.0;0.0;9.83845889568329;4.63332557678223
5421.0;54.2101094399995;2.26955509185791;1.32070004940033;4.64364147186279;200.0;100.0;0.0;10.5942450463772;4.64173936843872
5431.0;54.3100108799999;2.27532458305359;1.32299995422363;4.65196657180786;200.0;100.0;0.0;12.2216403484344;4.65013694763184
5441.0;54.4100351999996;2.27447366714478;1.32529997825623;4.66030168533325;200.0;100.0;0.0;11.0325120389462;4.65871381759644
5451.0;54.5100595200001;2.27115035057068;1.32739996910095;4.6686372756958;200.0;100.0;0.0;9.17776748538017;4.66711139678955
5461.0;54.6100838399998;2.27186822891235;1.32959997653961;4.67697238922119;200.0;100.0;0.0;7.23190307617188;4.67552518844604
5471.0;54.7101081599994;2.27168202400208;1.33169996738434;4.68530750274658;200.0;100.0;0.0;4.47657406330109;4.68374395370483
5481.0;54.8100095999998;2.27136301994324;1.33369994163513;4.69363260269165;200.0;100.0;0.0;8.79336670041084;4.69165325164795
5491.0;54.9100339199995;2.2732241153717;1.33609998226166;4.7019681930542;200.0;100.0;0.0;10.161567479372;4.70005083084106
5501.0;55.01005824;2.26974129676819;1.33879995346069;4.71030330657959;200.0;100.0;0.0;11.9309164583683;4.70835065841675
5511.0;55.1100825599997;2.27327728271484;1.34109997749329;4.71863889694214;200.0;100.0;0.0;12.445991486311;4.71681356430054
5521.0;55.2101068800002;2.27109718322754;1.34319996833801;4.72697401046753;200.0;100.0;0.0;10.7484184205532;4.72545528411865
5531.0;55.3100083199997;2.27210760116577;1.34519994258881;4.7352991104126;200.0;100.0;0.0;9.68815311789513;4.7339015007019
5541.0;55.4100326400003;2.27229356765747;1.34739995002747;4.74363470077515;200.0;100.0;0.0;7.70260095596313;4.74234819412231
5551.0;55.5100569599999;2.27205443382263;1.34940004348755;4.75196981430054;200.0;100.0;0.0;4.08017598092556;4.75081062316895
5561.0;55.6100812799996;2.27141618728638;1.35150003433228;4.76030540466309;200.0;100.0;0.0;5.12236505746841;4.75870370864868
5571.0;55.7101056000001;2.27146935462952;1.35380005836487;4.76864051818848;200.0;100.0;0.0;8.2208439707756;4.76679229736328
5581.0;55.8100070399996;2.27298498153687;1.35629999637604;4.77696561813354;200.0;100.0;0.0;10.1395048201084;4.77510833740234
5591.0;55.9100313600002;2.27306461334229;1.35889995098114;4.78530120849609;200.0;100.0;0.0;11.491883546114;4.78353834152222
5601.0;56.0100556799998;2.27120351791382;1.36090004444122;4.79363632202148;200.0;100.0;0.0;10.3513263165951;4.79209899902344
5611.0;56.1100799999995;2.2741014957428;1.36310005187988;4.80197191238403;200.0;100.0;0.0;8.54877531528473;4.80054521560669
5621.0;56.21010432;2.2734899520874;1.36510002613068;4.81030702590942;200.0;100.0;0.0;6.08844310045242;4.80895900726318
5631.0;56.3100057599995;2.27224040031433;1.36749994754791;4.81863212585449;200.0;100.0;0.0;4.42040301859379;4.81721019744873
5641.0;56.4100300800001;2.27014017105103;1.36989998817444;4.82696723937988;200.0;100.0;0.0;6.18557557463646;4.82515239715576
5651.0;56.5100543999997;2.27325081825256;1.37220001220703;4.83530282974243;200.0;100.0;0.0;9.15531292557716;4.83338689804077
5661.0;56.6100787200003;2.27173542976379;1.37510001659393;4.84363794326782;200.0;100.0;0.0;10.6474310159683;4.84173583984375
5671.0;56.7101030399999;2.27184176445007;1.37750005722046;4.85197353363037;200.0;100.0;0.0;11.5152888000011;4.85013341903687
5681.0;56.8100044799994;2.27269244194031;1.38010001182556;4.86029863357544;200.0;100.0;0.0;10.5678178369999;4.85870981216431
5691.0;56.9100288;2.27407503128052;1.38250005245209;4.86863374710083;200.0;100.0;0.0;9.39146056771278;4.86707496643066
5701.0;57.0100531199996;2.26873087882996;1.38460004329681;4.87696933746338;200.0;100.0;0.0;6.85363858938217;4.8754563331604
5711.0;57.1100774400002;2.2744472026825;1.38730001449585;4.88530445098877;200.0;100.0;0.0;5.15573807060719;4.88375616073608
5721.0;57.2101017599998;2.27290511131287;1.38960003852844;4.89364004135132;200.0;100.0;0.0;8.40532854199409;4.89161682128906
5731.0;57.3100032000002;2.2739155292511;1.39289999008179;4.90196514129639;200.0;100.0;0.0;11.8833281099796;4.8997540473938
5741.0;57.4100275199999;2.27354311943054;1.39569997787476;4.91030025482178;200.0;100.0;0.0;12.5073209404945;4.90824937820435
5751.0;57.5100518399995;2.2739155292511;1.39820003509521;4.91863584518433;200.0;100.0;0.0;13.3101895451546;4.9166955947876
5761.0;57.6100761600001;2.27293181419373;1.40110003948212;4.92697095870972;200.0;100.0;0.0;11.7910623550415;4.92533731460571
