S/No;C_1_Temps[s];C_1_Force[kN];C_1_Déform1[mm];C_1_Valeur de consigne[];C_1_Virtual Channel LX[];C_1_Virtual Channel LE[];C_1_Cycles[];C_1_Valeur de commande[%];C_1_Déplacement[mm]
580;58.0000972800003;5.07297945022583;0.132599994540215;4.95196676254272;200.0;100.0;0.0;6.47839829325676;1.68832397460938
581;58.1001216;5.08970308303833;0.132799997925758;4.96030187606812;200.0;100.0;0.0;7.42412582039833;1.68877971172333
582;58.2000230399999;5.11735343933105;0.132799997925758;4.96863746643066;200.0;100.0;0.0;10.0490175187588;1.68944692611694
583;58.30004736;5.1646785736084;0.13289999961853;4.97697257995605;200.0;100.0;0.0;10.3368192911148;1.69066751003265
584;58.4000716800001;5.18472528457642;0.13289999961853;4.98529767990112;200.0;100.0;0.0;11.0333800315857;1.69110691547394
585;58.5000960000002;5.19714164733887;0.133000001311302;4.99363327026367;200.0;100.0;0.0;10.4341618716717;1.69146490097046
586;58.6001203200003;5.21333312988281;0.133000001311302;5.00196838378906;200.0;100.0;0.0;9.84880030155182;1.69182300567627
587;58.7000217600003;5.22923183441162;0.133000001311302;5.01030397415161;200.0;100.0;0.0;7.85625129938126;1.69219732284546
588;58.8000460799999;5.24263191223145;0.133100003004074;5.018639087677;200.0;100.0;0.0;4.56122346222401;1.69258785247803
589;58.9000704;5.26108360290527;0.133100003004074;5.02697467803955;200.0;100.0;0.0;5.38823120296001;1.69307613372803
590;59.0000947200001;5.2939715385437;0.133200004696846;5.03529977798462;200.0;100.0;0.0;8.6266040802002;1.69392240047455
591;59.1001190400002;5.35028314590454;0.133499994874001;5.04363489151001;200.0;100.0;0.0;10.2473862469196;1.69537079334259
592;59.2000204800001;5.37120723724365;0.133599996566772;5.05197048187256;200.0;100.0;0.0;11.0940843820572;1.69587528705597
593;59.3000448000003;5.38585662841797;0.133699998259544;5.06030559539795;200.0;100.0;0.0;10.7751540839672;1.69626593589783
594;59.4000691199999;5.40303182601929;0.133699998259544;5.0686411857605;200.0;100.0;0.0;8.5228756070137;1.69670534133911
595;59.50009344;5.42137718200684;0.133699998259544;5.07696628570557;200.0;100.0;0.0;6.50707334280014;1.69724237918854
596;59.6001177600001;5.45083570480347;0.133900001645088;5.08530139923096;200.0;100.0;0.0;4.21976260840893;1.6979421377182
597;59.7000192;5.51568174362183;0.13400000333786;5.09363651275635;200.0;100.0;0.0;6.67164698243141;1.69956958293915
598;59.8000435200001;5.54093933105469;0.13400000333786;5.1019721031189;200.0;100.0;0.0;8.46877694129944;1.70036709308624
599;59.9000678400002;5.56098604202271;0.134200006723404;5.11030721664429;200.0;100.0;0.0;10.649049282074;1.70083904266357
600;60.0000921599999;5.57996892929077;0.134200006723404;5.11863231658936;200.0;100.0;0.0;11.4585898816586;1.701376080513
601;60.10011648;5.61134195327759;0.134499996900558;5.1269679069519;200.0;100.0;0.0;10.922396928072;1.70217347145081
602;60.2000179199999;5.68259525299072;0.13459999859333;5.13530302047729;200.0;100.0;0.0;9.52086895704269;1.7041426897049
603;60.30004224;5.71003341674805;0.134800001978874;5.14363861083984;200.0;100.0;0.0;7.34211578965187;1.70489132404327
604;60.4000665600001;5.72885704040527;0.134900003671646;5.15197372436523;200.0;100.0;0.0;5.0213985145092;1.70541214942932
605;60.5000908800002;5.75796985626221;0.134900003671646;5.1602988243103;200.0;100.0;0.0;7.54446312785149;1.70607936382294
606;60.6001152000003;5.79130983352661;0.135199993848801;5.16863441467285;200.0;100.0;0.0;10.4504875838757;1.70710468292236
607;60.7000166400003;5.85939979553223;0.135499998927116;5.17696952819824;200.0;100.0;0.0;11.2405277788639;1.70895993709564
608;60.8000409599999;5.88534879684448;0.135600000619888;5.18530511856079;200.0;100.0;0.0;12.1315203607082;1.70962715148926
609;60.90006528;5.90994167327881;0.13570000231266;5.19364023208618;200.0;100.0;0.0;11.3900147378445;1.71035957336426
610;61.0000896000001;5.94878530502319;0.135800004005432;5.20196533203125;200.0;100.0;0.0;9.52318981289864;1.71136856079102
611;61.1001139200002;6.0264196395874;0.136099994182587;5.2103009223938;200.0;100.0;0.0;7.06820338964462;1.71345174312592
612;61.2000153600002;6.05175733566284;0.136199995875359;5.21863603591919;200.0;100.0;0.0;4.4528853148222;1.71416771411896
613;61.3000396800003;6.07690858840942;0.136199995875359;5.22697162628174;200.0;100.0;0.0;6.13984428346157;1.71491634845734
614;61.4000639999999;6.13005638122559;0.136399999260902;5.23530673980713;200.0;100.0;0.0;9.20123234391212;1.71638107299805
615;61.50008832;6.19538068771362;0.136700004339218;5.2436318397522;200.0;100.0;0.0;10.9307676553726;1.71813869476318
616;61.6001126400001;6.22021293640137;0.136899992823601;5.25196695327759;200.0;100.0;0.0;11.680693179369;1.71887111663818
617;61.7000140800001;6.25504207611084;0.137199997901917;5.26030254364014;200.0;100.0;0.0;10.7078306376934;1.71984755992889
618;61.8000384000002;6.32847595214844;0.137299999594688;5.26863765716553;200.0;100.0;0.0;9.88614484667778;1.72181677818298
619;61.9000627200003;6.36793088912964;0.137500002980232;5.27697324752808;200.0;100.0;0.0;7.86681845784187;1.72292339801788
620;62.0000870399999;6.40039396286011;0.137700006365776;5.28529834747314;200.0;100.0;0.0;4.76928055286407;1.72385108470917
621;62.10011136;6.45146799087524;0.137899994850159;5.29363346099854;200.0;100.0;0.0;5.17642125487328;1.72525060176849
622;62.2000128;6.52851724624634;0.138099998235703;5.30196905136108;200.0;100.0;0.0;8.25543403625488;1.72739887237549
623;62.3000371200001;6.55717802047729;0.138199999928474;5.31030416488647;200.0;100.0;0.0;9.70412120223045;1.72824513912201
624;62.4000614400002;6.61104345321655;0.138400003314018;5.31863975524902;200.0;100.0;0.0;11.1621372401714;1.72974240779877
625;62.5000857600003;6.6749324798584;0.138699993491173;5.32696485519409;200.0;100.0;0.0;10.4981325566769;1.73158133029938
626;62.6001100799999;6.70702314376831;0.13910000026226;5.33529996871948;200.0;100.0;0.0;8.4501639008522;1.73244392871857
627;62.7000115200003;6.75658130645752;0.139300003647804;5.34363555908203;200.0;100.0;0.0;6.56345188617706;1.73377847671509
628;62.80003584;6.83679485321045;0.139599993824959;5.35197067260742;200.0;100.0;0.0;4.34210039675236;1.73615443706512
629;62.9000601600001;6.86471128463745;0.139699995517731;5.36030626296997;200.0;100.0;0.0;6.56690821051598;1.73698449134827
630;63.0000844800002;6.92493104934692;0.139899998903275;5.36863088607788;200.0;100.0;0.0;8.39523673057556;1.73870956897736
631;63.1001088000003;6.99716806411743;0.140100002288818;5.37696647644043;200.0;100.0;0.0;10.2295503020287;1.74077641963959
632;63.2000102400002;7.0348949432373;0.14020000398159;5.38530158996582;200.0;100.0;0.0;11.4456199109554;1.74185049533844
633;63.3000345600003;7.12981128692627;0.140400007367134;5.39363718032837;200.0;100.0;0.0;10.7397869229317;1.74455213546753
634;63.40005888;7.16123723983765;0.140599995851517;5.40197229385376;200.0;100.0;0.0;9.61268097162247;1.74549603462219
635;63.5000832000001;7.20287227630615;0.140799999237061;5.41029739379883;200.0;100.0;0.0;7.24126249551773;1.7467166185379
636;63.6001075200002;7.29518270492554;0.141100004315376;5.41863298416138;200.0;100.0;0.0;4.71490584313869;1.7494181394577
637;63.7000089600001;7.3285231590271;0.141299992799759;5.42696809768677;200.0;100.0;0.0;6.2319990247488;1.75044345855713
638;63.8000332800002;7.39990949630737;0.141399994492531;5.43530368804932;200.0;100.0;0.0;10.4028329253197;1.75252652168274
639;63.9000576000003;7.45760345458984;0.141499996185303;5.44363880157471;200.0;100.0;0.0;11.9050025939941;1.75430047512054
640;64.00008192;7.50782632827759;0.141599997878075;5.45196390151978;200.0;100.0;0.0;12.9479169845581;1.75578141212463
641;64.1001062400001;7.59508514404297;0.14190000295639;5.46029949188232;200.0;100.0;0.0;12.5027641654015;1.75841784477234
642;64.20000768;7.63015365600586;0.142000004649162;5.46863460540771;200.0;100.0;0.0;10.1483382284641;1.75955712795258
643;64.3000320000001;7.72379350662231;0.142299994826317;5.47697019577026;200.0;100.0;0.0;7.78043046593666;1.76237261295319
644;64.4000563200002;7.76146745681763;0.142499998211861;5.48530530929565;200.0;100.0;0.0;6.2616840004921;1.76369082927704
645;64.5000806400003;7.8411226272583;0.142900004982948;5.49363040924072;200.0;100.0;0.0;8.73105451464653;1.76619708538055
646;64.60010496;7.89325952529907;0.142900004982948;5.50196599960327;200.0;100.0;0.0;9.68962982296944;1.76793837547302
647;64.7000063999999;7.965895652771;0.143199995160103;5.51030111312866;200.0;100.0;0.0;11.1090712249279;1.77013552188873
648;64.80003072;8.02959823608398;0.143299996852875;5.51863622665405;200.0;100.0;0.0;12.1458627283573;1.77230000495911
649;64.9000550400001;8.09340763092041;0.143500000238419;5.5269718170166;200.0;100.0;0.0;10.9588481485844;1.77431797981262
650;65.0000793600002;8.15817356109619;0.143700003623962;5.53529691696167;200.0;100.0;0.0;10.2030716836452;1.77653133869171
651;65.1001036800003;8.21605396270752;0.143900007009506;5.54363203048706;200.0;100.0;0.0;8.35772454738617;1.77830517292023
652;65.2000051200002;8.29677200317383;0.144199997186661;5.55196762084961;200.0;100.0;0.0;4.64217402040958;1.7809579372406
653;65.3000294400003;8.35638046264648;0.144299998879433;5.560302734375;200.0;100.0;0.0;4.95150238275528;1.78287827968597
654;65.40005376;8.43148899078369;0.144800007343292;5.56863832473755;200.0;100.0;0.0;8.30227434635162;1.78538453578949
655;65.5000780800001;8.48870468139648;0.144800007343292;5.57696342468262;200.0;100.0;0.0;9.72392782568932;1.78725612163544
656;65.6001024000002;8.56413173675537;0.144999995827675;5.58529853820801;200.0;100.0;0.0;10.8122289180756;1.789794921875
657;65.7000038400001;8.62315559387207;0.145099997520447;5.59363412857056;200.0;100.0;0.0;10.5902768671513;1.79176414012909
658;65.8000281600002;8.70453834533691;0.145400002598763;5.60196924209595;200.0;100.0;0.0;8.76465141773224;1.79444944858551
659;65.9000524800003;8.77339935302734;0.145400002598763;5.6103048324585;200.0;100.0;0.0;6.78709968924522;1.7966628074646
660;66.0000768;8.8389892578125;0.145600005984306;5.61862993240356;200.0;100.0;0.0;4.31656949222088;1.79899001121521
661;66.1001011200001;8.91928291320801;0.145999997854233;5.62696504592896;200.0;100.0;0.0;5.96217438578606;1.80157768726349
662;66.20000256;8.97567367553711;0.146099999547005;5.6353006362915;200.0;100.0;0.0;8.51103663444519;1.80364453792572
663;66.3000268800001;9.07122802734375;0.146500006318092;5.64363574981689;200.0;100.0;0.0;10.1350843906403;1.80668783187866
664;66.4000512000002;9.11451148986816;0.146500006318092;5.65197086334229;200.0;100.0;0.0;11.4894464612007;1.80842912197113
665;66.5000755200003;9.21134185791016;0.146699994802475;5.66029596328735;200.0;100.0;0.0;10.9220124781132;1.81153762340546
666;66.60009984;9.25159454345703;0.146799996495247;5.6686315536499;200.0;100.0;0.0;9.68460962176323;1.81313252449036
667;66.7000012799999;9.34805297851563;0.146899998188019;5.67696666717529;200.0;100.0;0.0;7.55180418491364;1.81640362739563
668;66.8000256;9.40106773376465;0.147100001573563;5.68530225753784;200.0;100.0;0.0;5.46106174588203;1.81829142570496
669;66.9000499200001;9.48553466796875;0.147400006651878;5.69363737106323;200.0;100.0;0.0;8.45558345317841;1.82115578651428
670;67.0000742400002;9.56545543670654;0.147599995136261;5.7019624710083;200.0;100.0;0.0;10.4025840759277;1.8239061832428
671;67.1000985600003;9.62317562103271;0.147799998521805;5.71029806137085;200.0;100.0;0.0;12.6033917069435;1.82610321044922
672;67.2000000000003;9.72492504119873;0.148100003600121;5.71863317489624;200.0;100.0;0.0;13.2275149226189;1.82932555675507
673;67.3000243199999;9.76379489898682;0.148200005292892;5.72696876525879;200.0;100.0;0.0;12.1488593518734;1.8310831785202
674;67.40004864;9.86028003692627;0.148300006985664;5.73530387878418;200.0;100.0;0.0;10.5891339480877;1.83432173728943
675;67.5000729600001;9.92366313934326;0.148499995470047;5.74362897872925;200.0;100.0;0.0;7.79380425810814;1.83661639690399
676;67.6000972800002;9.99632549285889;0.148599997162819;5.7519645690918;200.0;100.0;0.0;5.21063879132271;1.83936679363251
677;67.7001216000003;10.0886898040771;0.148900002241135;5.76029968261719;200.0;100.0;0.0;4.40002381801605;1.8424426317215
678;67.8000230400003;10.1337814331055;0.148900002241135;5.76863527297974;200.0;100.0;0.0;6.65609762072563;1.84429800510406
679;67.9000473599999;10.228458404541;0.149100005626678;5.77697038650513;200.0;100.0;0.0;9.27410572767258;1.84773182868958
680;68.00007168;10.3017053604126;0.149499997496605;5.7852954864502;200.0;100.0;0.0;10.9963744878769;1.8503520488739
681;68.1000960000001;10.3668699264526;0.149599999189377;5.79363059997559;200.0;100.0;0.0;10.61697229743;1.85289084911346
682;68.2001203200002;10.4605102539063;0.149800002574921;5.80196619033813;200.0;100.0;0.0;9.85589697957039;1.85621082782745
683;68.3000217600002;10.505389213562;0.149900004267693;5.81030130386353;200.0;100.0;0.0;7.70353451371193;1.85819637775421
684;68.4000460800003;10.5966358184814;0.150199994444847;5.81863689422607;200.0;100.0;0.0;4.80787605047226;1.8615814447403
685;68.5000703999999;10.6892385482788;0.150199994444847;5.82697200775146;200.0;100.0;0.0;5.39290010929108;1.86491763591766
686;68.60009472;10.7332668304443;0.150399997830391;5.83529710769653;200.0;100.0;0.0;8.46291854977608;1.86708211898804
687;68.7001190400001;10.8162984848022;0.150700002908707;5.84363269805908;200.0;100.0;0.0;9.82264876365662;1.87041842937469
688;68.8000204800001;10.9136877059937;0.150800004601479;5.85196781158447;200.0;100.0;0.0;11.3058999180794;1.87399876117706
689;68.9000448000002;10.9699983596802;0.151199996471405;5.86030340194702;200.0;100.0;0.0;10.4965925216675;1.87661898136139
690;69.0000691200003;11.036732673645;0.151299998164177;5.86863851547241;200.0;100.0;0.0;9.09958705306053;1.87961339950562
691;69.1000934399999;11.1311693191528;0.151399999856949;5.87696361541748;200.0;100.0;0.0;6.91897571086884;1.88335657119751
692;69.20011776;11.2123136520386;0.151800006628037;5.88529920578003;200.0;100.0;0.0;4.15664501488209;1.88662767410278
693;69.3000192;11.263201713562;0.151399999856949;5.89363431930542;200.0;100.0;0.0;5.54866790771484;1.88915026187897
694;69.4000435200001;11.3433084487915;0.152099996805191;5.90196990966797;200.0;100.0;0.0;8.57038944959641;1.89260041713715
695;69.5000678400002;11.4378252029419;0.151899993419647;5.91030502319336;200.0;100.0;0.0;10.2607980370522;1.89627850055695
696;69.6000921600003;11.4971141815186;0.152300000190735;5.91863012313843;200.0;100.0;0.0;11.7069430649281;1.89911019802094
697;69.7001164799999;11.5607643127441;0.152199998497963;5.92696523666382;200.0;100.0;0.0;10.8560934662819;1.9020721912384
698;69.8000179200003;11.6456832885742;0.152700006961823;5.93530082702637;200.0;100.0;0.0;9.83608439564705;1.90575015544891
699;69.9000422399999;11.7356805801392;0.152799993753433;5.94363594055176;200.0;100.0;0.0;7.60229080915451;1.9093142747879
700;70.0000665600001;11.787073135376;0.152799993753433;5.95197153091431;200.0;100.0;0.0;4.96798753738403;1.91188561916351
701;70.1000908800002;11.8584594726563;0.153099998831749;5.96029663085938;200.0;100.0;0.0;5.8639544993639;1.9152055978775
702;70.2001152000003;11.9444160461426;0.152999997138977;5.96863174438477;200.0;100.0;0.0;8.90025496482849;1.91889989376068
703;70.3000166400002;12.0305576324463;0.153400003910065;5.97696733474731;200.0;100.0;0.0;10.2218307554722;1.92239892482758
704;70.4000409600003;12.07679271698;0.153200000524521;5.98530244827271;200.0;100.0;0.0;12.1097229421139;1.92497026920319
705;70.5000652799999;12.1521139144897;0.153699994087219;5.99363803863525;200.0;100.0;0.0;11.3527521491051;1.92842042446136
706;70.6000896;12.2397718429565;0.153500005602837;6.00196313858032;200.0;100.0;0.0;9.84920412302017;1.93206584453583
707;70.7001139200001;12.3293437957764;0.154100000858307;6.01029825210571;200.0;100.0;0.0;7.73899182677269;1.93584156036377
708;70.8000153600001;12.3705806732178;0.153799995779991;6.01863384246826;200.0;100.0;0.0;4.64073307812214;1.93833148479462
709;70.9000396800002;12.4492521286011;0.154400005936623;6.02696895599365;200.0;100.0;0.0;7.44426995515823;1.94194447994232
710;71.0000640000003;12.5297040939331;0.154100000858307;6.0353045463562;200.0;100.0;0.0;9.0699128806591;1.94557368755341
711;71.1000883199999;12.6197547912598;0.154400005936623;6.04362964630127;200.0;100.0;0.0;11.3874986767769;1.9494469165802
712;71.20011264;12.6765451431274;0.154400005936623;6.05196475982666;200.0;100.0;0.0;12.1415130794048;1.95231127738953
713;71.30001408;12.7368974685669;0.154499992728233;6.06029987335205;200.0;100.0;0.0;11.0209360718727;1.95538711547852
714;71.4000384000001;12.8228273391724;0.154799997806549;6.0686354637146;200.0;100.0;0.0;10.0878722965717;1.95916283130646
715;71.5000627200002;12.9123458862305;0.154799997806549;6.07697057723999;200.0;100.0;0.0;8.37872251868248;1.96301984786987
716;71.6000870400003;12.9705181121826;0.155100002884865;6.08529567718506;200.0;100.0;0.0;5.01121282577515;1.96603059768677
717;71.7001113599999;13.0254735946655;0.155000001192093;6.09363126754761;200.0;100.0;0.0;4.62596416473389;1.96884608268738
718;71.8000128000003;13.1065111160278;0.155399993062019;6.101966381073;200.0;100.0;0.0;7.64159485697746;1.97258913516998
719;71.90003712;13.1895160675049;0.155200004577637;6.11030197143555;200.0;100.0;0.0;9.31103602051735;1.97618579864502
720;72.0000614400001;13.2548141479492;0.155599996447563;6.11863708496094;200.0;100.0;0.0;10.857267677784;1.97931051254272
721;72.1000857600002;13.3121891021729;0.155399993062019;6.12696218490601;200.0;100.0;0.0;10.6261111795902;1.98225617408752
722;72.2001100800003;13.3929872512817;0.156000003218651;6.13529777526855;200.0;100.0;0.0;9.13207083940506;1.98586905002594
723;72.3000115200002;13.4772682189941;0.155599996447563;6.14363288879395;200.0;100.0;0.0;6.98257759213448;1.98954713344574
724;72.4000358400003;13.5202865600586;0.156200006604195;6.15196847915649;200.0;100.0;0.0;4.35203686356544;1.99203705787659
725;72.50006016;13.5890941619873;0.156200006604195;6.16030359268188;200.0;100.0;0.0;5.55775500833988;1.99547100067139
726;72.6000844800001;13.6668605804443;0.156399995088577;6.16862869262695;200.0;100.0;0.0;8.11761617660522;1.99895370006561
727;72.7001088000002;13.7488822937012;0.156599998474121;6.1769642829895;200.0;100.0;0.0;9.66886579990387;2.00246906280518
728;72.8000102400001;13.7900390625;0.156499996781349;6.18529939651489;200.0;100.0;0.0;11.5617863833904;2.0049102306366
729;72.9000345600002;13.8634996414185;0.157000005245209;6.19363451004028;200.0;100.0;0.0;10.8878917992115;2.00831151008606
730;73.0000588800003;13.9432334899902;0.156700000166893;6.20197010040283;200.0;100.0;0.0;9.89481434226036;2.01192450523376
731;73.1000832;14.00403881073;0.157299995422363;6.2102952003479;200.0;100.0;0.0;7.58572071790695;2.01478862762451
732;73.2001075200001;14.0528259277344;0.157100006937981;6.21863031387329;200.0;100.0;0.0;5.40048144757748;2.01755547523499
733;73.30000896;14.1330127716064;0.157700002193451;6.22696590423584;200.0;100.0;0.0;7.88296312093735;2.02100563049316
734;73.4000332800001;14.2111253738403;0.157900005578995;6.23530101776123;200.0;100.0;0.0;11.5557432174683;2.02443957328796
735;73.5000576000002;14.2421264648438;0.157900005578995;6.24363660812378;200.0;100.0;0.0;12.1830344200134;2.02666902542114
736;73.6000819200003;14.3198404312134;0.158399999141693;6.25196170806885;200.0;100.0;0.0;12.9883915185928;2.03008675575256
737;73.70010624;14.4002656936646;0.158299997448921;6.26029682159424;200.0;100.0;0.0;12.4189116060734;2.03347182273865
738;73.8000076799999;14.4305486679077;0.158500000834465;6.26863241195679;200.0;100.0;0.0;11.1314997076988;2.03561997413635
739;73.900032;14.5107355117798;0.158700004220009;6.27696752548218;200.0;100.0;0.0;9.12621393799782;2.03911900520325
740;74.0000563200001;14.5835046768188;0.158700004220009;6.28530311584473;200.0;100.0;0.0;6.48706927895546;2.04242277145386
741;74.1000806400002;14.6125106811523;0.158999994397163;6.29362821578979;200.0;100.0;0.0;6.00282624363899;2.04445695877075
742;74.2001049600003;14.6838970184326;0.159199997782707;6.30196332931519;200.0;100.0;0.0;9.03825089335442;2.04769563674927
743;74.3000064000003;14.7584476470947;0.159500002861023;6.31029891967773;200.0;100.0;0.0;9.32679176330566;2.05091786384583
744;74.4000307199999;14.7882251739502;0.159500002861023;6.31863403320313;200.0;100.0;0.0;10.9743863344193;2.05301737785339
745;74.50005504;14.8662843704224;0.159899994730949;6.32696914672852;200.0;100.0;0.0;10.4506254196167;2.05628848075867
746;74.6000793600001;14.9142217636108;0.159999996423721;6.33529424667358;200.0;100.0;0.0;9.86741259694099;2.05885982513428
747;74.7001036800002;14.9645509719849;0.160099998116493;6.34362983703613;200.0;100.0;0.0;8.67163687944412;2.06159400939941
748;74.8000051200002;15.0424509048462;0.160300001502037;6.35196495056152;200.0;100.0;0.0;4.88040335476398;2.06486511230469
749;74.9000294400003;15.0716438293457;0.160500004887581;6.36030054092407;200.0;100.0;0.0;4.99611385166645;2.06683421134949
750;75.0000537599999;15.1378183364868;0.160699993371964;6.36863565444946;200.0;100.0;0.0;7.6224222779274;2.06994271278381
751;75.10007808;15.2009363174438;0.160699993371964;6.37696075439453;200.0;100.0;0.0;9.91222262382507;2.0727744102478
752;75.2001024000001;15.2369890213013;0.160899996757507;6.38529634475708;200.0;100.0;0.0;10.9628193080425;2.07503652572632
753;75.30000384;15.3134269714355;0.161200001835823;6.39363145828247;200.0;100.0;0.0;11.0877238214016;2.07832407951355
754;75.4000281600001;15.3345899581909;0.161400005221367;6.40196704864502;200.0;100.0;0.0;9.18071493506432;2.08004903793335
755;75.5000524800002;15.4084758758545;0.161400005221367;6.41030216217041;200.0;100.0;0.0;7.01292380690575;2.08327150344849
756;75.6000767999999;15.4489946365356;0.161400005221367;6.41862726211548;200.0;100.0;0.0;4.55506704747677;2.085533618927
757;75.70010112;15.4993238449097;0.16159999370575;6.42696285247803;200.0;100.0;0.0;5.37726581096649;2.08807253837585
758;75.8000025599999;15.5713214874268;0.161899998784065;6.43529796600342;200.0;100.0;0.0;7.40677788853645;2.09122967720032
759;75.90002688;15.591926574707;0.161799997091293;6.44363355636597;200.0;100.0;0.0;9.72119197249413;2.09292221069336
760;76.0000512000001;15.6650409698486;0.162100002169609;6.45196866989136;200.0;100.0;0.0;11.1256621778011;2.09609580039978
761;76.1000755200002;15.681339263916;0.162300005555153;6.46029376983643;200.0;100.0;0.0;11.0921807587147;2.09764170646667
762;76.2000998399999;15.7518739700317;0.162300005555153;6.46862888336182;200.0;100.0;0.0;9.61185097694397;2.10078263282776
763;76.3000012800003;15.7767868041992;0.162799999117851;6.47696447372437;200.0;100.0;0.0;7.85701721906662;2.1024751663208
764;76.4000255999999;15.8411540985107;0.162699997425079;6.48529958724976;200.0;100.0;0.0;5.47408759593964;2.10551857948303
765;76.50004992;15.8680334091187;0.162699997425079;6.4936351776123;200.0;100.0;0.0;6.89058601856232;2.10727620124817
766;76.6000742400001;15.9223508834839;0.163100004196167;6.50196027755737;200.0;100.0;0.0;9.55397486686707;2.1098964214325
767;76.7000985600002;15.9553985595703;0.163000002503395;6.51029539108276;200.0;100.0;0.0;10.8141012489796;2.1118004322052
768;76.8000000000002;16.0074024200439;0.163399994373322;6.51863098144531;200.0;100.0;0.0;11.8622690439224;2.11438822746277
769;76.9000243200003;16.0459537506104;0.16329999268055;6.5269660949707;200.0;100.0;0.0;11.5020722150803;2.11648750305176
770;77.0000486399999;16.0914707183838;0.163800001144409;6.53530168533325;200.0;100.0;0.0;9.90131720900536;2.11889624595642
771;77.10007296;16.126407623291;0.163699999451637;6.54362678527832;200.0;100.0;0.0;7.82613605260849;2.12086534500122
772;77.2000972800001;16.1689987182617;0.164100006222725;6.55196189880371;200.0;100.0;0.0;4.63421456515789;2.12319254875183
773;77.3001216000002;16.1914386749268;0.164000004529953;6.56029748916626;200.0;100.0;0.0;5.16386665403843;2.12472248077393
774;77.4000230400002;16.2532272338867;0.164299994707108;6.56863260269165;200.0;100.0;0.0;7.8069694340229;2.12752151489258
775;77.5000473600003;16.2652969360352;0.164199993014336;6.5769681930542;200.0;100.0;0.0;9.57173854112625;2.12890481948853
776;77.6000716799999;16.3284149169922;0.164499998092651;6.58529329299927;200.0;100.0;0.0;11.5051791071892;2.13162279129028
777;77.700096;16.3361530303955;0.164499998092651;6.59362840652466;200.0;100.0;0.0;10.6746196746826;2.13282704353333
778;77.8001203200001;16.3983135223389;0.164800003170967;6.60196352005005;200.0;100.0;0.0;10.6436185538769;2.1355447769165
779;77.9000217600001;16.4075393676758;0.164800003170967;6.6102991104126;200.0;100.0;0.0;8.2364484667778;2.13692831993103
780;78.0000460800002;16.4409847259521;0.165099993348122;6.61863422393799;200.0;100.0;0.0;5.13401627540588;2.13876724243164
781;78.1000704000003;16.479829788208;0.165399998426437;6.62696981430054;200.0;100.0;0.0;4.74328771233559;2.14091539382935
782;78.2000947199999;16.4938144683838;0.165299996733665;6.63529491424561;200.0;100.0;0.0;7.88605585694313;2.14220118522644
783;78.30011904;16.5513210296631;0.165399998426437;6.643630027771;200.0;100.0;0.0;9.21293869614601;2.14478874206543
784;78.40002048;16.5540332794189;0.165600001811981;6.65196561813354;200.0;100.0;0.0;10.8471669256687;2.14586281776428
785;78.5000448000001;16.5934352874756;0.165700003504753;6.66030073165894;200.0;100.0;0.0;10.6587372720242;2.1478157043457
786;78.6000691200002;16.6259784698486;0.165900006890297;6.66863632202148;200.0;100.0;0.0;9.00658816099167;2.14973616600037
787;78.7000934400003;16.6303386688232;0.165999993681908;6.67696142196655;200.0;100.0;0.0;7.42200091481209;2.15079402923584
788;78.8001177599999;16.6861457824707;0.166299998760223;6.68529653549194;200.0;100.0;0.0;4.45656925439835;2.15318632125854
789;78.9000192000003;16.6896286010742;0.166400000452995;6.69363212585449;200.0;100.0;0.0;5.32470270991325;2.15434193611145
790;79.00004352;16.7025756835938;0.166400000452995;6.70196723937988;200.0;100.0;0.0;7.98851698637009;2.15554618835449
791;79.1000678400001;16.7577972412109;0.166700005531311;6.71030282974243;200.0;100.0;0.0;9.89554226398468;2.15790581703186
792;79.2000921600002;16.7522678375244;0.166700005531311;6.7186279296875;200.0;100.0;0.0;11.5535400807858;2.1588499546051
793;79.3001164800003;16.7586479187012;0.166700005531311;6.72696304321289;200.0;100.0;0.0;10.4363068938255;2.15982627868652
794;79.4000179200002;16.8155174255371;0.166999995708466;6.73529815673828;200.0;100.0;0.0;9.59626585245132;2.16216993331909
795;79.5000422400003;16.8167400360107;0.167099997401237;6.74363374710083;200.0;100.0;0.0;7.88455605506897;2.16316246986389
796;79.60006656;16.8199310302734;0.167199999094009;6.75196886062622;200.0;100.0;0.0;4.75335419178009;2.16410636901855
797;79.7000908800001;16.8703670501709;0.167600005865097;6.76029396057129;200.0;100.0;0.0;5.30044324696064;2.16620588302612
798;79.8001152000002;16.8729991912842;0.167600005865097;6.76862955093384;200.0;100.0;0.0;9.71919819712639;2.16727995872498
799;79.9000166400001;16.8741149902344;0.16779999434948;6.77696466445923;200.0;100.0;0.0;11.8800058960915;2.16812634468079
800;80.0000409600002;16.8883934020996;0.167899996042252;6.78530025482178;200.0;100.0;0.0;12.6946032047272;2.16934680938721
801;80.1000652800003;16.9322090148926;0.168099999427795;6.79363536834717;200.0;100.0;0.0;12.6263275742531;2.17134857177734
802;80.2000896;16.9234085083008;0.168099999427795;6.80196046829224;200.0;100.0;0.0;10.6864877045155;2.17204833030701
803;80.3001139200001;16.9213085174561;0.168099999427795;6.81029605865479;200.0;100.0;0.0;8.54983776807785;2.17273187637329
804;80.40001536;16.9381904602051;0.168300002813339;6.81863117218018;200.0;100.0;0.0;6.46485984325409;2.17383861541748
