S/No;C_1_Temps[s];C_1_Force[kN];C_1_Déform1[mm];C_1_Déplacement[mm];
722;72.2001100799998;-19.5788478851318;0.00139999995008111;-6.01220798492432;
723;72.3000115199993;-19.7060661315918;0.00139999995008111;-6.02060556411743;
724;72.4000358399999;-19.8236351013184;0.00150000001303852;-6.02862882614136;
725;72.5000601599995;-19.9465465545654;0.00139999995008111;-6.03674983978271;
726;72.6000844799992;-20.0691928863525;0.00150000001303852;-6.04498481750488;
727;72.7001087999997;-20.2042560577393;0.00139999995008111;-6.05359363555908;
728;72.8000102399992;-20.3308372497559;0.00150000001303852;-6.06194257736206;
729;72.9000345599998;-20.4627075195313;0.00139999995008111;-6.0705189704895;
730;73.0000588799994;-20.5934638977051;0.00150000001303852;-6.07901430130005;
731;73.1000832;-20.7191410064697;0.00150000001303852;-6.08737945556641;
732;73.2001075199996;-20.8427982330322;0.00139999995008111;-6.09553289413452;
733;73.30000896;-20.9619083404541;0.00139999995008111;-6.10349130630493;
734;73.4000332799997;-21.0849800109863;0.0015999999595806;-6.11177492141724;
735;73.5000575999993;-21.214485168457;0.00139999995008111;-6.12010717391968;
736;73.6000819199999;-21.3430328369141;0.00150000001303852;-6.12852096557617;
737;73.7001062399995;-21.4736557006836;0.00130000000353903;-6.13706541061401;
738;73.8000076799999;-21.603214263916;0.0015999999595806;-6.14554405212402;
739;73.9000319999996;-21.7267646789551;0.00139999995008111;-6.15381145477295;
740;74.0000563199992;-21.8554992675781;0.00139999995008111;-6.16209554672241;
741;74.1000806399998;-21.9733333587646;0.00150000001303852;-6.16998863220215;
742;74.2001049599994;-22.0999145507813;0.00139999995008111;-6.17836952209473;
743;74.3000063999998;-22.2267894744873;0.0015999999595806;-6.18673467636108;
744;74.4000307199995;-22.3589000701904;0.00139999995008111;-6.1951322555542;
745;74.50005504;-22.4899749755859;0.00150000001303852;-6.20364379882813;
746;74.6000793599997;-22.6197185516357;0.00139999995008111;-6.21215534210205;
747;74.7001036799993;-22.7443065643311;0.00150000001303852;-6.22021102905273;
748;74.8000051199997;-22.8731479644775;0.00150000001303852;-6.22860908508301;
749;74.9000294399993;-22.9939594268799;0.00139999995008111;-6.2366156578064;
750;75.0000537599999;-23.1205406188965;0.00150000001303852;-6.244948387146;
751;75.1000780799995;-23.2480792999268;0.00139999995008111;-6.25332975387573;
752;75.2001023999992;-23.3774242401123;0.0015999999595806;-6.26169490814209;
753;75.3000038399996;-23.5106525421143;0.00150000001303852;-6.27031993865967;
754;75.4000281599992;-23.639627456665;0.00130000000353903;-6.27876663208008;
755;75.5000524799998;-23.7657833099365;0.00150000001303852;-6.28719663619995;
756;75.6000767999994;-23.89111328125;0.00139999995008111;-6.2954478263855;
757;75.70010112;-24.016206741333;0.00150000001303852;-6.30358505249023;
758;75.8000025599995;-24.1427345275879;0.00139999995008111;-6.31180381774902;
759;75.90002688;-24.2708568572998;0.00150000001303852;-6.32029867172241;
760;76.0000511999997;-24.3954448699951;0.00150000001303852;-6.32850122451782;
761;76.1000755199993;-24.5311985015869;0.00139999995008111;-6.33712673187256;
762;76.2000998399999;-24.6577529907227;0.00150000001303852;-6.34549188613892;
763;76.3000012799994;-24.7873115539551;0.00150000001303852;-6.35387277603149;
764;76.4000255999999;-24.9099311828613;0.00150000001303852;-6.36192893981934;
765;76.5000499199996;-25.0370178222656;0.00139999995008111;-6.37018013000488;
766;76.6000742399992;-25.1609935760498;0.00139999995008111;-6.37836599349976;
767;76.7000985599998;-25.289966583252;0.0015999999595806;-6.38679599761963;
768;76.8001228799994;-25.4164161682129;0.00139999995008111;-6.39512872695923;
769;76.9000243199998;-25.5485801696777;0.00150000001303852;-6.40368890762329;
770;77.0000486399995;-25.6762237548828;0.00139999995008111;-6.41205406188965;
771;77.10007296;-25.8019542694092;0.00150000001303852;-6.42032146453857;
772;77.2000972799997;-25.925745010376;0.0015999999595806;-6.42845869064331;
773;77.3001215999993;-26.04660987854;0.00139999995008111;-6.43648195266724;
774;77.4000230399997;-26.1757965087891;0.00150000001303852;-6.44489574432373;
775;77.5000473599994;-26.3043975830078;0.00139999995008111;-6.45330953598022;
776;77.6000716799999;-26.4352054595947;0.0015999999595806;-6.46172332763672;
777;77.7000959999996;-26.5672645568848;0.00139999995008111;-6.47021865844727;
778;77.8001203199992;-26.7003860473633;0.00150000001303852;-6.47881174087524;
779;77.9000217599996;-26.8192043304443;0.00139999995008111;-6.48680257797241;
780;78.0000460799993;-26.9490013122559;0.00150000001303852;-6.49521636962891;
781;78.1000703999998;-27.0660648345947;0.00139999995008111;-6.50307703018188;
782;78.2000947199995;-27.2019786834717;0.00139999995008111;-6.51168584823608;
783;78.30011904;-27.3294639587402;0.0015999999595806;-6.51996946334839;
784;78.4000204799995;-27.4584369659424;0.00139999995008111;-6.52849769592285;
785;78.5000447999992;-27.5906543731689;0.00150000001303852;-6.53704166412354;
786;78.6000691199997;-27.7212238311768;0.00139999995008111;-6.54556941986084;
787;78.7000934399994;-27.8480434417725;0.00130000000353903;-6.55383682250977;
788;78.8001177599999;-27.9763278961182;0.00150000001303852;-6.56208801269531;
789;78.9000191999994;-28.0879669189453;0.00139999995008111;-6.569899559021;
790;79.00004352;-28.2211933135986;0.00150000001303852;-6.57821559906006;
791;79.1000678399996;-28.3474025726318;0.00139999995008111;-6.58664608001709;
792;79.2000921599993;-28.4780254364014;0.00150000001303852;-6.59501123428345;
793;79.3001164799998;-28.6122627258301;0.00139999995008111;-6.60362005233765;
794;79.4000179199993;-28.7411842346191;0.00139999995008111;-6.61209917068481;
795;79.5000422399999;-28.870849609375;0.00150000001303852;-6.62044811248779;
796;79.6000665599995;-28.996898651123;0.00150000001303852;-6.62863397598267;
797;79.7000908799992;-29.1158237457275;0.00150000001303852;-6.63672256469727;
798;79.8001151999997;-29.2410488128662;0.00139999995008111;-6.64490842819214;
799;79.9000166399992;-29.3703670501709;0.00150000001303852;-6.65333843231201;
800;80.0000409599998;-29.4974002838135;0.00150000001303852;-6.66158962249756;
801;80.1000652799994;-29.6300449371338;0.00139999995008111;-6.67023134231567;
802;80.2000896;-29.75319480896;0.00150000001303852;-6.67845010757446;
803;80.3001139199996;-29.8837909698486;0.00139999995008111;-6.68688011169434;
804;80.40001536;-30.0067043304443;0.00150000001303852;-6.69491958618164;
805;80.5000396799996;-30.1297492980957;0.00139999995008111;-6.70318698883057;
806;80.6000639999993;-30.2578716278076;0.00139999995008111;-6.71145439147949;
807;80.7000883199999;-30.3870048522949;0.00150000001303852;-6.7199821472168;
808;80.8001126399995;-30.5218811035156;0.00150000001303852;-6.72828197479248;
809;80.9000140799999;-30.6533813476563;0.00139999995008111;-6.73682641983032;
810;81.0000383999995;-30.7782878875732;0.00139999995008111;-6.74519109725952;
811;81.1000627199992;-30.91162109375;0.00150000001303852;-6.75350761413574;
812;81.2000870399997;-31.0365543365479;0.00139999995008111;-6.76177501678467;
813;81.3001113599994;-31.1617527008057;0.00139999995008111;-6.76983070373535;
814;81.4000127999998;-31.2861270904541;0.00150000001303852;-6.77826070785522;
815;81.5000371199994;-31.41552734375;0.00150000001303852;-6.78652811050415;
816;81.60006144;-31.5465469360352;0.00150000001303852;-6.79499101638794;
817;81.7000857599996;-31.6787395477295;0.00130000000353903;-6.80350255966187;
818;81.8001100799993;-31.8117008209229;0.00150000001303852;-6.81201410293579;
819;81.9000115199997;-31.9301986694336;0.00139999995008111;-6.81998872756958;
820;82.0000358399993;-32.0613288879395;0.00150000001303852;-6.82840251922607;
821;82.1000601599999;-32.1832542419434;0.0015999999595806;-6.83627939224243;
822;82.2000844799995;-32.314567565918;0.00139999995008111;-6.84490442276001;
823;82.3001087999992;-32.4504013061523;0.00139999995008111;-6.85330200195313;
824;82.4000102399996;-32.5799331665039;0.00139999995008111;-6.86179733276367;
825;82.5000345599992;-32.7149429321289;0.00139999995008111;-6.87027645111084;
826;82.6000588799998;-32.8494491577148;0.00150000001303852;-6.87880420684814;
827;82.7000831999994;-32.969409942627;0.00130000000353903;-6.88690900802612;
828;82.80010752;-33.0972938537598;0.00139999995008111;-6.89511108398438;
829;82.9000089599995;-33.218448638916;0.00150000001303852;-6.90303707122803;
830;83.00003328;-33.3515205383301;0.00150000001303852;-6.91145086288452;
831;83.1000575999997;-33.4816627502441;0.00150000001303852;-6.91986465454102;
832;83.2000819199993;-33.6111679077148;0.00139999995008111;-6.92827844619751;
833;83.3001062399999;-33.7449798583984;0.00130000000353903;-6.93690395355225;
834;83.4000076799994;-33.873291015625;0.00139999995008111;-6.94523620605469;
835;83.5000319999999;-34.002742767334;0.00150000001303852;-6.95355272293091;
836;83.6000563199996;-34.125919342041;0.00139999995008111;-6.96164083480835;
837;83.7000806399992;-34.2470245361328;0.00150000001303852;-6.96972942352295;
838;83.8001049599998;-34.3764228820801;0.00150000001303852;-6.97796440124512;
839;83.9000063999993;-34.5083236694336;0.00150000001303852;-6.9865083694458;
840;84.0000307199998;-34.6325645446777;0.00150000001303852;-6.99474334716797;
841;84.1000550399995;-34.7760543823242;0.0015999999595806;-7.00336837768555;
842;84.20007936;-34.8999786376953;0.00150000001303852;-7.01158714294434;
843;84.3001036799997;-35.0346145629883;0.00150000001303852;-7.0200662612915;
844;84.4000051199992;-35.1595993041992;0.00150000001303852;-7.02805709838867;
845;84.5000294399997;-35.2802543640137;0.0015999999595806;-7.03640556335449;
846;84.6000537599994;-35.4111137390137;0.00139999995008111;-7.04449415206909;
847;84.7000780799999;-35.5422668457031;0.00150000001303852;-7.05307054519653;
848;84.8001023999996;-35.6722526550293;0.00139999995008111;-7.06143569946289;
849;84.90000384;-35.8145751953125;0.00150000001303852;-7.07014274597168;
850;85.0000281599996;-35.9399032592773;0.00139999995008111;-7.07852363586426;
851;85.1000524799992;-36.073371887207;0.00130000000353903;-7.08695411682129;
852;85.2000767999998;-36.2024002075195;0.0015999999595806;-7.09525394439697;
853;85.3001011199995;-36.3184509277344;0.00139999995008111;-7.10314702987671;
854;85.4000025599998;-36.454418182373;0.00150000001303852;-7.11159324645996;
855;85.5000268799995;-36.5771980285645;0.00139999995008111;-7.11990976333618;
856;85.6000511999991;-36.7110366821289;0.00150000001303852;-7.12832355499268;
857;85.7000755199997;-36.8455390930176;0.00150000001303852;-7.13675355911255;
858;85.8000998399993;-36.9744338989258;0.00150000001303852;-7.14520025253296;
859;85.9000012799997;-37.1030883789063;0.00150000001303852;-7.1533374786377;
860;86.0000255999994;-37.2329139709473;0.00139999995008111;-7.16166973114014;
861;86.1000499199999;-37.3526382446289;0.0015999999595806;-7.16967678070068;
862;86.2000742399996;-37.4916076660156;0.00150000001303852;-7.17823696136475;
863;86.3000985599992;-37.6106910705566;0.00139999995008111;-7.18652105331421;
864;86.4001228799998;-37.7422981262207;0.0015999999595806;-7.19495105743408;
865;86.5000243199993;-37.8794593811035;0.00139999995008111;-7.20338106155396;
866;86.6000486399998;-38.0025062561035;0.00150000001303852;-7.21173000335693;
867;86.7000729599995;-38.125415802002;0.00150000001303852;-7.21962308883667;
868;86.80009728;-38.2537002563477;0.00150000001303852;-7.22802066802979;
869;86.9001215999997;-38.3749885559082;0.00150000001303852;-7.23607635498047;
870;87.0000230399992;-38.5110893249512;0.00150000001303852;-7.24462032318115;
871;87.1000473599997;-38.6412582397461;0.00150000001303852;-7.25309944152832;
872;87.2000716799994;-38.770393371582;0.00150000001303852;-7.26146459579468;
873;87.3000959999999;-38.9038619995117;0.00139999995008111;-7.27000856399536;
874;87.4001203199996;-39.0320358276367;0.00139999995008111;-7.27835750579834;
875;87.50002176;-39.1611442565918;0.0015999999595806;-7.28664112091064;
876;87.6000460799996;-39.2827262878418;0.00139999995008111;-7.29469680786133;
877;87.7000703999993;-39.4066734313965;0.00150000001303852;-7.30299663543701;
878;87.8000947199998;-39.5364189147949;0.00139999995008111;-7.31126403808594;
879;87.9001190399995;-39.6678924560547;0.00150000001303852;-7.31977558135986;
880;88.0000204799999;-39.7940483093262;0.0015999999595806;-7.32805967330933;
881;88.1000447999995;-39.9316635131836;0.00150000001303852;-7.33686399459839;
882;88.2000691199992;-40.0575256347656;0.00139999995008111;-7.34513139724731;
883;88.3000934399997;-40.1849327087402;0.00150000001303852;-7.35352897644043;
884;88.4001177599994;-40.3045463562012;0.00150000001303852;-7.36145448684692;
885;88.5000191999998;-40.4228324890137;0.00150000001303852;-7.36959171295166;
886;88.6000435199994;-40.5514869689941;0.00139999995008111;-7.37776136398315;
887;88.70006784;-40.685432434082;0.00150000001303852;-7.38640308380127;
888;88.8000921599996;-40.8105812072754;0.00150000001303852;-7.39478445053101;
889;88.9001164799993;-40.9526863098145;0.00150000001303852;-7.40342617034912;
890;89.0000179199997;-41.0755462646484;0.00150000001303852;-7.41180753707886;
891;89.1000422399993;-41.202205657959;0.00139999995008111;-7.42014026641846;
892;89.2000665599999;-41.3283882141113;0.00139999995008111;-7.42829370498657;
893;89.3000908799995;-41.4431381225586;0.00150000001303852;-7.43628406524658;
894;89.4001151999992;-41.5728302001953;0.00139999995008111;-7.44468212127686;
895;89.5000166399996;-41.7011947631836;0.00150000001303852;-7.45296573638916;
896;89.6000409599992;-41.8257293701172;0.00150000001303852;-7.46139574050903;
897;89.7000652799998;-41.9549407958984;0.00150000001303852;-7.46993970870972;
898;89.8000895999994;-42.0815773010254;0.00139999995008111;-7.4782886505127;
899;89.90011392;-42.2003135681152;0.00150000001303852;-7.48637676239014;
900;90.0000153599995;-42.3282508850098;0.00139999995008111;-7.49487209320068;
901;90.10003968;-42.4436645507813;0.0015999999595806;-7.50284671783447;
902;90.2000639999997;-42.5717620849609;0.00130000000353903;-7.5113582611084;
903;90.3000883199993;-42.6998596191406;0.00150000001303852;-7.51969051361084;
904;90.4001126399999;-42.8221855163574;0.00139999995008111;-7.52807188034058;
905;90.5000140799993;-42.9478378295898;0.00139999995008111;-7.53640460968018;
906;90.6000383999999;-43.0761184692383;0.00150000001303852;-7.54483461380005;
907;90.7000627199996;-43.190788269043;0.00139999995008111;-7.55274391174316;
908;90.8000870399992;-43.3242301940918;0.00150000001303852;-7.56132078170776;
909;90.9001113599998;-43.4396705627441;0.00139999995008111;-7.56932783126831;
910;91.0000127999992;-43.5657730102539;0.00139999995008111;-7.57787179946899;
911;91.1000371199998;-43.6906242370605;0.0015999999595806;-7.58628559112549;
912;91.2000614399994;-43.8152122497559;0.00139999995008111;-7.59463453292847;
913;91.30008576;-43.9432563781738;0.00150000001303852;-7.60321092605591;
914;91.4001100799996;-44.0640411376953;0.00139999995008111;-7.61149454116821;
915;91.50001152;-44.1849060058594;0.00150000001303852;-7.61974573135376;
916;91.6000358399997;-44.3027420043945;0.00150000001303852;-7.62793159484863;
917;91.7000601599993;-44.426929473877;0.00150000001303852;-7.63626432418823;
918;91.8000844799999;-44.5463562011719;0.00150000001303852;-7.64456415176392;
919;91.9001087999995;-44.6786041259766;0.00150000001303852;-7.65323829650879;
920;92.0000102399999;-44.7969131469727;0.00150000001303852;-7.66150569915771;
921;92.1000345599996;-44.9242401123047;0.00139999995008111;-7.67013120651245;
922;92.2000588799992;-45.0464363098145;0.00150000001303852;-7.67836618423462;
923;92.3000831999998;-45.1666069030762;0.00150000001303852;-7.6866660118103;
924;92.4001075199994;-45.2764663696289;0.00139999995008111;-7.69438028335571;
925;92.5000089599998;-45.3972244262695;0.00150000001303852;-7.70276165008545;
926;92.6000332799995;-45.5172119140625;0.00150000001303852;-7.71106147766113;
927;92.7000576;-45.64208984375;0.0015999999595806;-7.71968698501587;
928;92.8000819199997;-45.7650566101074;0.00139999995008111;-7.72803592681885;
929;92.9001062399993;-45.8893241882324;0.00139999995008111;-7.73669385910034;
930;93.0000076799997;-46.0039939880371;0.00150000001303852;-7.74487972259521;
931;93.1000319999994;-46.1201553344727;0.00130000000353903;-7.75306558609009;
932;93.2000563199999;-46.2313957214355;0.0015999999595806;-7.76118659973145;
933;93.3000806399996;-46.3492279052734;0.00139999995008111;-7.7693076133728;
934;93.4001049599992;-46.466983795166;0.00139999995008111;-7.77775382995605;
935;93.5000063999996;-46.5867042541504;0.00139999995008111;-7.78616809844971;
936;93.6000307199993;-46.7073822021484;0.00150000001303852;-7.79463052749634;
937;93.7000550399998;-46.826545715332;0.00139999995008111;-7.80302810668945;
938;93.8000793599995;-46.9428901672363;0.00139999995008111;-7.81153964996338;
939;93.90010368;-47.0572967529297;0.00150000001303852;-7.8196120262146;
940;94.0000051199995;-47.1744384765625;0.00139999995008111;-7.82799339294434;
941;94.1000294399992;-47.2777824401855;0.00150000001303852;-7.83588647842407;
942;94.2000537599997;-47.4018898010254;0.00130000000353903;-7.84454441070557;
943;94.3000780799994;-47.5152587890625;0.00150000001303852;-7.85269784927368;
944;94.4001023999999;-47.629768371582;0.00139999995008111;-7.86130666732788;
945;94.5000038399994;-47.7495956420898;0.00139999995008111;-7.86976957321167;
946;94.60002816;-47.8653831481934;0.00139999995008111;-7.87836265563965;
947;94.7000524799996;-47.9674530029297;0.00139999995008111;-7.8863697052002;
948;94.8000767999993;-48.0827865600586;0.00150000001303852;-7.89497852325439;
949;94.9001011199998;-48.1819839477539;0.00139999995008111;-7.90283918380737;
950;95.0000025599993;-48.2866554260254;0.00139999995008111;-7.91118812561035;
951;95.1000268799999;-48.3935089111328;0.00139999995008111;-7.91961812973022;
952;95.2000511999995;-48.4935035705566;0.00139999995008111;-7.9279670715332;
953;95.3000755199992;-48.5830230712891;0.00150000001303852;-7.93646192550659;
954;95.4000998399997;-48.6662940979004;0.00139999995008111;-7.94481086730957;
955;95.5000012799992;-48.7432899475098;0.00139999995008111;-7.95306205749512;
956;95.6000255999998;-48.8236618041992;0.00139999995008111;-7.9611668586731;
957;95.7000499199994;-48.9164772033691;0.00150000001303852;-7.96949911117554;
958;95.80007424;-49.0202217102051;0.00139999995008111;-7.97786426544189;
959;95.9000985599996;-49.1250534057617;0.00150000001303852;-7.98635959625244;
960;96.0001228799993;-49.2287445068359;0.00139999995008111;-7.99457788467407;
961;96.1000243199996;-49.3361282348633;0.00139999995008111;-8.00317096710205;
962;96.2000486399993;-49.4299278259277;0.00150000001303852;-8.01099872589111;
963;96.3000729599999;-49.5395202636719;0.00139999995008111;-8.01934814453125;
964;96.4000972799995;-49.6406021118164;0.00139999995008111;-8.02748489379883;
965;96.5001215999991;-49.7495574951172;0.00139999995008111;-8.03601264953613;
966;96.6000230399995;-49.8568382263184;0.00139999995008111;-8.04428005218506;
967;96.7000473599992;-49.971134185791;0.00150000001303852;-8.05300331115723;
968;96.8000716799997;-50.075382232666;0.00139999995008111;-8.06125450134277;
969;96.9000959999994;-50.1861724853516;0.00139999995008111;-8.06979846954346;
970;97.00012032;-50.287281036377;0.00139999995008111;-8.07791900634766;
971;97.1000217599994;-50.3911323547363;0.00139999995008111;-8.08620262145996;
972;97.20004608;-50.4958305358887;0.00150000001303852;-8.09440517425537;
973;97.3000703999996;-50.5975799560547;0.00130000000353903;-8.10252666473389;
974;97.4000947199993;-50.7078895568848;0.0015999999595806;-8.11108684539795;
975;97.5001190399998;-50.8116569519043;0.00130000000353903;-8.11938667297363;
976;97.6000204799993;-50.922794342041;0.0015999999595806;-8.12788200378418;
977;97.7000447999999;-51.0273323059082;0.00139999995008111;-8.13642597198486;
978;97.8000691199995;-51.1312637329102;0.00139999995008111;-8.14493751525879;
979;97.9000934399992;-51.2266578674316;0.00150000001303852;-8.15278148651123;
980;98.0001177599997;-51.3286437988281;0.00150000001303852;-8.1611795425415;
981;98.1000191999992;-51.4228973388672;0.00150000001303852;-8.16903972625732;
982;98.2000435199998;-51.533763885498;0.00150000001303852;-8.17771434783936;
983;98.3000678399994;-51.6387825012207;0.00150000001303852;-8.18614387512207;
984;98.40009216;-51.7439346313477;0.00139999995008111;-8.19475364685059;
985;98.5001164799996;-51.8506278991699;0.00139999995008111;-8.20319938659668;
986;98.60001792;-51.9569778442383;0.00150000001303852;-8.21174430847168;
987;98.7000422399997;-52.0484352111816;0.00139999995008111;-8.21975040435791;
988;98.8000665599993;-52.1482429504395;0.00139999995008111;-8.22792053222656;
989;98.9000908799999;-52.2389335632324;0.00139999995008111;-8.23583030700684;
990;99.0001151999995;-52.3400955200195;0.00150000001303852;-8.244309425354;
991;99.1000166399999;-52.4420318603516;0.00150000001303852;-8.25269031524658;
992;99.2000409599996;-52.5441513061523;0.00139999995008111;-8.26110458374023;
993;99.3000652799992;-52.646671295166;0.00150000001303852;-8.26968097686768;
994;99.4000895999998;-52.7397003173828;0.00139999995008111;-8.27788352966309;
995;99.5001139199994;-52.8349609375;0.00150000001303852;-8.28615093231201;
996;99.6000153599998;-52.9317398071289;0.00139999995008111;-8.29441833496094;
997;99.7000396799995;-53.0261497497559;0.00150000001303852;-8.30271816253662;
998;99.800064;-53.1222343444824;0.00139999995008111;-8.31096935272217;
999;99.9000883199997;-53.2246246337891;0.00150000001303852;-8.31954574584961;
1000;100.000112639999;-53.3157119750977;0.00139999995008111;-8.32766628265381;
1001;100.10001408;-53.4151458740234;0.0015999999595806;-8.33619403839111;
1002;100.200038399999;-53.5077743530273;0.00120000005699694;-8.34415245056152;
1003;100.30006272;-53.6052169799805;0.0015999999595806;-8.35274505615234;
1004;100.40008704;-53.6915435791016;0.00139999995008111;-8.36073589324951;
1005;100.500111359999;-53.7930564880371;0.0015999999595806;-8.36932945251465;
1006;100.6000128;-53.8849411010742;0.00150000001303852;-8.37751483917236;
1007;100.700037119999;-53.9791641235352;0.00150000001303852;-8.38604259490967;
1008;100.80006144;-54.0715560913086;0.00150000001303852;-8.39430999755859;
1009;100.900085759999;-54.1757507324219;0.00150000001303852;-8.40303325653076;
1010;101.00011008;-54.2591514587402;0.00150000001303852;-8.41104030609131;
1011;101.10001152;-54.3464393615723;0.00150000001303852;-8.41932392120361;
1012;101.200035839999;-54.4392547607422;0.00150000001303852;-8.42777061462402;
1013;101.30006016;-54.5271759033203;0.00139999995008111;-8.43587493896484;
1014;101.400084479999;-54.6183700561523;0.0015999999595806;-8.44441890716553;
1015;101.5001088;-54.7145385742188;0.00139999995008111;-8.45288181304932;
1016;101.600010239999;-54.8095855712891;0.00150000001303852;-8.46142578125;
1017;101.70003456;-54.8998222351074;0.00150000001303852;-8.46977424621582;
1018;101.80005888;-54.9898986816406;0.00150000001303852;-8.47817230224609;
1019;101.900083199999;-55.0698471069336;0.00150000001303852;-8.48604869842529;
1020;102.00010752;-55.1569709777832;0.00150000001303852;-8.49429988861084;
1021;102.100008959999;-55.2388343811035;0.00150000001303852;-8.50230693817139;
1022;102.20003328;-55.3338050842285;0.00150000001303852;-8.51106262207031;
1023;102.300057599999;-55.4233741760254;0.00139999995008111;-8.51934623718262;
1024;102.40008192;-55.514835357666;0.0015999999595806;-8.52790641784668;
1025;102.50010624;-55.6020126342773;0.00139999995008111;-8.53638553619385;
1026;102.600007679999;-55.686107635498;0.00150000001303852;-8.54462051391602;
1027;102.700032;-55.7524452209473;0.00150000001303852;-8.55223751068115;
1028;102.800056319999;-55.840446472168;0.0015999999595806;-8.56078147888184;
1029;102.90008064;-55.9244079589844;0.00150000001303852;-8.56886959075928;
1030;103.00010496;-56.0174369812012;0.00150000001303852;-8.57747840881348;
1031;103.1000064;-56.1064491271973;0.00150000001303852;-8.5859899520874;
1032;103.20003072;-56.1888961791992;0.00150000001303852;-8.59438800811768;
1033;103.300055039999;-56.2774314880371;0.0015999999595806;-8.60283470153809;
1034;103.40007936;-56.3600387573242;0.00139999995008111;-8.61123180389404;
1035;103.500103679999;-56.4420318603516;0.00150000001303852;-8.61959648132324;
1036;103.60000512;-56.5203056335449;0.00150000001303852;-8.62762069702148;
1037;103.70002944;-56.5992698669434;0.0015999999595806;-8.63593673706055;
1038;103.800053759999;-56.678897857666;0.00150000001303852;-8.64413833618164;
1039;103.90007808;-56.7616081237793;0.00150000001303852;-8.65260124206543;
1040;104.000102399999;-56.8446960449219;0.0015999999595806;-8.66086864471436;
1041;104.10000384;-56.9345855712891;0.00150000001303852;-8.6696891784668;
1042;104.200028159999;-57.0007591247559;0.00150000001303852;-8.67776203155518;
1043;104.30005248;-57.0822486877441;0.00150000001303852;-8.6862735748291;
1044;104.4000768;-57.1574897766113;0.00139999995008111;-8.69432926177979;
1045;104.500101119999;-57.2346992492676;0.00150000001303852;-8.70258045196533;
1046;104.60000256;-57.3058738708496;0.00150000001303852;-8.71070098876953;
1047;104.700026879999;-57.3926811218262;0.00150000001303852;-8.71935939788818;
1048;104.8000512;-57.4703674316406;0.00150000001303852;-8.72765922546387;
1049;104.90007552;-57.555606842041;0.0015999999595806;-8.73623561859131;
1050;105.000099839999;-57.6269416809082;0.00150000001303852;-8.74443817138672;
1051;105.10000128;-57.7065162658691;0.0015999999595806;-8.75290107727051;
1052;105.200025599999;-57.7754821777344;0.00150000001303852;-8.76090812683105;
1053;105.30004992;-57.8491287231445;0.0015999999595806;-8.76917552947998;
1054;105.400074239999;-57.9289169311523;0.00150000001303852;-8.77770328521729;
1055;105.50009856;-58.0001945495605;0.00150000001303852;-8.78598690032959;
1056;105.60012288;-58.0740547180176;0.00150000001303852;-8.79433536529541;
1057;105.70002432;-58.1479148864746;0.0015999999595806;-8.80274963378906;
1058;105.80004864;-58.2183685302734;0.00139999995008111;-8.81080532073975;
1059;105.900072959999;-58.2863273620605;0.0015999999595806;-8.81876277923584;
1060;106.00009728;-58.3619117736816;0.00139999995008111;-8.82745361328125;
1061;106.1001216;-58.428539276123;0.00150000001303852;-8.83563995361328;
1062;106.20002304;-58.5080909729004;0.0015999999595806;-8.844313621521;
1063;106.30004736;-58.5826644897461;0.00139999995008111;-8.85272789001465;
1064;106.400071679999;-58.6529350280762;0.00150000001303852;-8.86117458343506;
1065;106.500096;-58.7269020080566;0.00139999995008111;-8.86937618255615;
1066;106.600120319999;-58.799617767334;0.00150000001303852;-8.87775802612305;
1067;106.70002176;-58.8525505065918;0.00150000001303852;-8.88537406921387;
1068;106.800046079999;-58.9256401062012;0.00150000001303852;-8.89398384094238;
1069;106.9000704;-58.9954566955566;0.00150000001303852;-8.9020881652832;
1070;107.00009472;-59.0696868896484;0.00150000001303852;-8.91079521179199;
1071;107.100119039999;-59.1361541748047;0.00150000001303852;-8.91909503936768;
1072;107.20002048;-59.2089233398438;0.0015999999595806;-8.9276065826416;
1073;107.300044799999;-59.283130645752;0.00150000001303852;-8.9362154006958;
1074;107.40006912;-59.3474159240723;0.00139999995008111;-8.94441795349121;
1075;107.50009344;-59.4053497314453;0.0015999999595806;-8.95252227783203;
1076;107.600117759999;-59.4686813354492;0.00150000001303852;-8.96064376831055;
1077;107.7000192;-59.5368232727051;0.00139999995008111;-8.96899223327637;
1078;107.800043519999;-59.6028938293457;0.0015999999595806;-8.97734069824219;
1079;107.90006784;-59.6744117736816;0.00139999995008111;-8.98606395721436;
1080;108.000092159999;-59.7368125915527;0.0015999999595806;-8.99439716339111;
1081;108.10011648;-59.8155097961426;0.00139999995008111;-9.00316905975342;
1082;108.200017919999;-59.8757286071777;0.00150000001303852;-9.01137065887451;
1083;108.30004224;-59.9347801208496;0.00139999995008111;-9.01970386505127;
1084;108.40006656;-59.9852409362793;0.00150000001303852;-9.02727127075195;
1085;108.500090879999;-60.0510711669922;0.0015999999595806;-9.03570079803467;
1086;108.6001152;-60.1191864013672;0.00139999995008111;-9.04393577575684;
1087;108.700016639999;-60.1837387084961;0.00150000001303852;-9.05251216888428;
1088;108.80004096;-60.2448654174805;0.00139999995008111;-9.0607795715332;
1089;108.90006528;-60.3188819885254;0.0015999999595806;-9.0695686340332;
1090;109.000089599999;-60.3690795898438;0.00139999995008111;-9.07741260528564;
1091;109.10011392;-60.4282073974609;0.00139999995008111;-9.08577728271484;
1092;109.200015359999;-60.4878425598145;0.00150000001303852;-9.09406089782715;
