S/No;C_1_Temps[s];C_1_Force[kN];C_1_Déform1[mm];C_1_Déplacement[mm];
183;18.3000268800001;10.6629180908203;0.0353999994695187;1.23296582698822;
184;18.4000512000002;10.7063341140747;0.0348000004887581;1.23973608016968;
185;18.5000755200003;10.7658100128174;0.0359999984502792;1.2464736700058;
186;18.60009984;10.8017559051514;0.0353999994695187;1.25304853916168;
187;18.7000012799999;10.8594493865967;0.0366000011563301;1.25970470905304;
188;18.8000256;10.9010314941406;0.0359000004827976;1.26629590988159;
189;18.9000499200001;10.9545783996582;0.0373000018298626;1.27295207977295;
190;19.0000742400002;11.0129899978638;0.0368000008165836;1.28008031845093;
191;19.1000985600003;11.0926713943481;0.0384000018239021;1.28833138942719;
192;19.2000000000003;11.1709175109863;0.0388000011444092;1.29700565338135;
193;19.3000243199999;11.2432870864868;0.0388999991118908;1.30589151382446;
194;19.40004864;11.3143548965454;0.0397000014781952;1.31497263908386;
195;19.5000729600001;11.3819122314453;0.0408999994397163;1.32429790496826;
196;19.6000972800002;11.4486198425293;0.0417000018060207;1.33380210399628;
197;19.7001216000003;11.5291786193848;0.0425000004470348;1.34368073940277;
198;19.8000230400003;11.6113595962524;0.0438000001013279;1.35368943214417;
199;19.9000473599999;11.6876640319824;0.045099999755621;1.36350297927856;
200;20.00007168;11.751579284668;0.0463000014424324;1.37317001819611;
201;20.1000960000001;11.8170900344849;0.0474000014364719;1.38262534141541;
202;20.2001203200002;11.893874168396;0.0485000014305115;1.39265048503876;
203;20.3000217600002;11.9831533432007;0.0498000010848045;1.40301728248596;
204;20.4000460800003;12.0469884872437;0.0511000007390976;1.41296088695526;
205;20.5000703999999;12.1163549423218;0.0524999983608723;1.42283952236176;
206;20.60009472;12.1954517364502;0.0538000017404556;1.43317377567291;
207;20.7001190400001;12.2812747955322;0.0553999990224838;1.44354057312012;
208;20.8000204800001;12.3454294204712;0.0571000017225742;1.4533703327179;
209;20.9000448000002;12.4178791046143;0.0584999993443489;1.46341156959534;
210;21.0000691200003;12.497932434082;0.059799998998642;1.47364819049835;
211;21.1000934399999;12.5752210617065;0.0614000000059605;1.48383593559265;
212;21.20011776;12.6323308944702;0.0627999976277351;1.49342155456543;
213;21.3000192;12.7074127197266;0.064300000667572;1.50341415405273;
214;21.4000435200001;12.7891674041748;0.0656000003218651;1.51356935501099;
215;21.5000678400002;12.8581085205078;0.0672999992966652;1.523561835289;
216;21.6000921600003;12.9221563339233;0.0690999999642372;1.53322887420654;
